,birth_country,year,destination,values
701,Martinique,2011,Victoria,0
702,Montserrat,2011,Victoria,0
703,Puerto Rico,2011,Victoria,30
704,St Kitts/Nevis,2011,Victoria,10
705,St Lucia,2011,Victoria,10
706,St Vinc/Grenad,2011,Victoria,10
707,Trinidad/Tobago,2011,Victoria,240
708,Turks/Caicos Is,2011,Victoria,0
709,"Virgin Is, Brit",2011,Victoria,0
710,"Virgin Is, US",2011,Victoria,0
711,St Barthelemy,2011,Victoria,0
712,St Martin (Fr),2011,Victoria,0
713,Bonaire/SE/Saba,2011,Victoria,0
714,Curacao,2011,Victoria,20
715,Sint Maarten Dp,2011,Victoria,0
716,Benin,2011,Victoria,30
717,Burkina Faso,2011,Victoria,10
718,Cameroon,2011,Victoria,80
719,Cabo Verde,2011,Victoria,10
720,Cent Africa Rep,2011,Victoria,0
721,Chad,2011,Victoria,20
722,"Congo, Rep",2011,Victoria,170
723,"Congo, Dem Rep",2011,Victoria,370
724,Cote d'Ivoire,2011,Victoria,100
725,Equator Guinea,2011,Victoria,0
726,Gabon,2011,Victoria,10
727,Gambia,2011,Victoria,20
728,Ghana,2011,Victoria,790
729,Guinea,2011,Victoria,100
730,Guinea-Bissau,2011,Victoria,0
731,Liberia,2011,Victoria,570
732,Mali,2011,Victoria,20
733,Mauritania,2011,Victoria,10
734,Niger,2011,Victoria,10
735,Nigeria,2011,Victoria,"1,260"
736,Sao Tome/Princ,2011,Victoria,0
737,Senegal,2011,Victoria,70
738,Sierra Leone,2011,Victoria,330
739,Togo,2011,Victoria,50
740,Angola,2011,Victoria,110
741,Botswana,2011,Victoria,270
742,Burundi,2011,Victoria,160
743,Comoros,2011,Victoria,20
744,Djibouti,2011,Victoria,90
745,Eritrea,2011,Victoria,"1,750"
746,Ethiopia,2011,Victoria,"5,090"
747,Kenya,2011,Victoria,"3,240"
748,Lesotho,2011,Victoria,20
749,Madagascar,2011,Victoria,70
750,Malawi,2011,Victoria,200
751,Mauritius,2011,Victoria,"13,210"
752,Mayotte,2011,Victoria,0
753,Mozambique,2011,Victoria,150
754,Namibia,2011,Victoria,150
755,Reunion,2011,Victoria,30
756,Rwanda,2011,Victoria,50
757,St Helena,2011,Victoria,10
758,Seychelles,2011,Victoria,"1,130"
759,Somalia,2011,Victoria,"3,540"
760,South Africa,2011,Victoria,"26,630"
761,Eswatini,2011,Victoria,70
762,Tanzania,2011,Victoria,620
763,Uganda,2011,Victoria,560
764,Zambia,2011,Victoria,800
765,Zimbabwe,2011,Victoria,"4,270"
766,"S & E Afr, nec",2011,Victoria,0
767,Inadequately described,2011,Victoria,0
768,Australia,2011,Queensland,"3,471,480"
769,Norfolk Island,2011,Queensland,140
770,"Aust E T, nec",2011,Queensland,0
771,New Zealand,2011,Queensland,"215,620"
772,New Caledonia,2011,Queensland,700
773,PNG,2011,Queensland,"16,590"
774,Solomon Islands,2011,Queensland,990
775,Vanuatu,2011,Queensland,470
776,Guam,2011,Queensland,40
777,Kiribati,2011,Queensland,290
778,Marshall Is,2011,Queensland,10
779,"Micronesia, F S",2011,Queensland,10
780,Nauru,2011,Queensland,200
781,N Mariana Is,2011,Queensland,10
782,Palau,2011,Queensland,10
783,Cook Islands,2011,Queensland,"2,110"
784,Fiji,2011,Queensland,"13,190"
785,French Poly,2011,Queensland,240
786,Niue,2011,Queensland,280
787,Samoa,2011,Queensland,"7,420"
788,Samoa American,2011,Queensland,120
789,Tokelau,2011,Queensland,260
790,Tonga,2011,Queensland,"1,840"
791,Tuvalu,2011,Queensland,70
792,Wallis/Futuna,2011,Queensland,10
793,Pitcairn Is,2011,Queensland,0
794,"Polynesia, nec",2011,Queensland,0
795,Adelie Land,2011,Queensland,0
796,Argentinian A T,2011,Queensland,0
797,Australian A T,2011,Queensland,0
798,British A T,2011,Queensland,0
799,Chilean A T,2011,Queensland,0
800,Queen Maud Land,2011,Queensland,0
801,Ross Dependency,2011,Queensland,0
802,England,2011,Queensland,"194,840"
803,Isle of Man,2011,Queensland,180
804,N'thern Ireland,2011,Queensland,"5,020"
805,Scotland,2011,Queensland,"25,480"
806,Wales,2011,Queensland,"6,600"
807,Guernsey,2011,Queensland,140
808,Jersey,2011,Queensland,300
809,Ireland,2011,Queensland,"12,670"
810,Austria,2011,Queensland,"3,320"
811,Belgium,2011,Queensland,"1,400"
812,France,2011,Queensland,"5,900"
813,Germany,2011,Queensland,"24,580"
814,Liechtenstein,2011,Queensland,0
815,Luxembourg,2011,Queensland,40
816,Monaco,2011,Queensland,10
817,Netherlands,2011,Queensland,"17,340"
818,Switzerland,2011,Queensland,"3,230"
819,Denmark,2011,Queensland,"2,990"
820,Faroe Islands,2011,Queensland,10
821,Finland,2011,Queensland,"3,170"
822,Greenland,2011,Queensland,10
823,Iceland,2011,Queensland,140
824,Norway,2011,Queensland,"1,020"
825,Sweden,2011,Queensland,"2,430"
826,Aland Islands,2011,Queensland,0
827,Andorra,2011,Queensland,0
828,Gibraltar,2011,Queensland,90
829,Holy See,2011,Queensland,0
830,Italy,2011,Queensland,"14,560"
831,Malta,2011,Queensland,"3,070"
832,Portugal,2011,Queensland,"1,270"
833,San Marino,2011,Queensland,0
834,Spain,2011,Queensland,"2,420"
835,Albania,2011,Queensland,260
836,Bosnia/Herzegov,2011,Queensland,"5,060"
837,Bulgaria,2011,Queensland,490
838,Croatia,2011,Queensland,"5,610"
839,Cyprus,2011,Queensland,"1,420"
840,North Macedonia,2011,Queensland,"1,390"
841,Greece,2011,Queensland,"4,190"
842,Moldova,2011,Queensland,80
843,Romania,2011,Queensland,"2,740"
844,Slovenia,2011,Queensland,940
845,Montenegro,2011,Queensland,170
846,Serbia,2011,Queensland,"3,890"
847,Kosovo,2011,Queensland,130
848,Belarus,2011,Queensland,130
849,Czechia,2011,Queensland,"2,170"
850,Estonia,2011,Queensland,380
851,Hungary,2011,Queensland,"3,860"
852,Latvia,2011,Queensland,620
853,Lithuania,2011,Queensland,290
854,Poland,2011,Queensland,"6,050"
855,Russia,2011,Queensland,"2,780"
856,Slovakia,2011,Queensland,910
857,Ukraine,2011,Queensland,"1,320"
858,Algeria,2011,Queensland,250
859,Egypt,2011,Queensland,"2,410"
860,Libya,2011,Queensland,390
861,Morocco,2011,Queensland,290
862,Sudan,2011,Queensland,"2,940"
863,Tunisia,2011,Queensland,80
864,Western Sahara,2011,Queensland,0
865,Sp North Africa,2011,Queensland,0
866,South Sudan,2011,Queensland,800
867,Bahrain,2011,Queensland,240
868,Gaza Str/W Bank,2011,Queensland,130
869,Iran,2011,Queensland,"4,130"
870,Iraq,2011,Queensland,"1,770"
871,Israel,2011,Queensland,820
872,Jordan,2011,Queensland,300
873,Kuwait,2011,Queensland,450
874,Lebanon,2011,Queensland,"1,550"
875,Oman,2011,Queensland,300
876,Qatar,2011,Queensland,80
877,Saudi Arabia,2011,Queensland,"2,680"
878,Syria,2011,Queensland,360
879,Turkey,2011,Queensland,"1,700"
880,Unit Arab Emir,2011,Queensland,840
881,Yemen,2011,Queensland,90
882,Myanmar,2011,Queensland,"2,140"
883,Cambodia,2011,Queensland,"1,770"
884,Laos,2011,Queensland,"1,530"
885,Thailand,2011,Queensland,"8,140"
886,Vietnam,2011,Queensland,"18,340"
887,Brunei,2011,Queensland,440
888,Indonesia,2011,Queensland,"7,480"
889,Malaysia,2011,Queensland,"14,800"
890,Philippines,2011,Queensland,"33,100"
891,Singapore,2011,Queensland,"6,870"
892,Timor-Leste,2011,Queensland,580
893,China,2011,Queensland,"33,220"
894,Hong Kong,2011,Queensland,"10,130"
895,Macau,2011,Queensland,320
896,Mongolia,2011,Queensland,110
897,Taiwan,2011,Queensland,"12,790"
898,Japan,2011,Queensland,"12,070"
899,"Korea, North",2011,Queensland,20
900,"Korea, South",2011,Queensland,"14,720"
901,Bangladesh,2011,Queensland,"1,890"
902,Bhutan,2011,Queensland,320
903,India,2011,Queensland,"34,930"
904,Maldives,2011,Queensland,60
905,Nepal,2011,Queensland,"2,410"
906,Pakistan,2011,Queensland,"2,650"
907,Sri Lanka,2011,Queensland,"8,970"
908,Afghanistan,2011,Queensland,"2,080"
909,Armenia,2011,Queensland,20
910,Azerbaijan,2011,Queensland,70
911,Georgia,2011,Queensland,30
912,Kazakhstan,2011,Queensland,220
913,Kyrgyzstan,2011,Queensland,90
914,Tajikistan,2011,Queensland,10
915,Turkmenistan,2011,Queensland,10
916,Uzbekistan,2011,Queensland,130
917,Bermuda,2011,Queensland,140
918,Canada,2011,Queensland,"11,560"
919,St Pierre/Mique,2011,Queensland,0
920,USA,2011,Queensland,"18,430"
921,Argentina,2011,Queensland,"1,420"
922,Bolivia,2011,Queensland,90
923,Brazil,2011,Queensland,"4,060"
924,Chile,2011,Queensland,"2,280"
925,Colombia,2011,Queensland,"2,810"
926,Ecuador,2011,Queensland,170
927,Falkland Is,2011,Queensland,30
928,French Guiana,2011,Queensland,0
929,Guyana,2011,Queensland,140
930,Paraguay,2011,Queensland,60
931,Peru,2011,Queensland,"1,130"
932,Suriname,2011,Queensland,30
933,Uruguay,2011,Queensland,790
934,Venezuela,2011,Queensland,660
935,"S America, nec",2011,Queensland,0
936,Belize,2011,Queensland,10
937,Costa Rica,2011,Queensland,60
938,El Salvador,2011,Queensland,"2,640"
939,Guatemala,2011,Queensland,70
940,Honduras,2011,Queensland,50
941,Mexico,2011,Queensland,620
942,Nicaragua,2011,Queensland,130
943,Panama,2011,Queensland,40
944,Anguilla,2011,Queensland,0
945,Antigua/Barbuda,2011,Queensland,10
946,Aruba,2011,Queensland,10
947,Bahamas,2011,Queensland,60
948,Barbados,2011,Queensland,190
949,Cayman Islands,2011,Queensland,30
950,Cuba,2011,Queensland,180
951,Dominica,2011,Queensland,10
952,Dominican Rep,2011,Queensland,30
953,Grenada,2011,Queensland,50
954,Guadeloupe,2011,Queensland,10
955,Haiti,2011,Queensland,10
956,Jamaica,2011,Queensland,370
957,Martinique,2011,Queensland,30
958,Montserrat,2011,Queensland,0
959,Puerto Rico,2011,Queensland,30
960,St Kitts/Nevis,2011,Queensland,10
961,St Lucia,2011,Queensland,20
962,St Vinc/Grenad,2011,Queensland,20
963,Trinidad/Tobago,2011,Queensland,470
964,Turks/Caicos Is,2011,Queensland,0
965,"Virgin Is, Brit",2011,Queensland,10
966,"Virgin Is, US",2011,Queensland,0
967,St Barthelemy,2011,Queensland,0
968,St Martin (Fr),2011,Queensland,0
969,Bonaire/SE/Saba,2011,Queensland,0
970,Curacao,2011,Queensland,30
971,Sint Maarten Dp,2011,Queensland,0
972,Benin,2011,Queensland,20
973,Burkina Faso,2011,Queensland,0
974,Cameroon,2011,Queensland,60
975,Cabo Verde,2011,Queensland,0
976,Cent Africa Rep,2011,Queensland,10
977,Chad,2011,Queensland,10
978,"Congo, Rep",2011,Queensland,200
979,"Congo, Dem Rep",2011,Queensland,630
980,Cote d'Ivoire,2011,Queensland,100
981,Equator Guinea,2011,Queensland,0
982,Gabon,2011,Queensland,10
983,Gambia,2011,Queensland,10
984,Ghana,2011,Queensland,400
985,Guinea,2011,Queensland,120
986,Guinea-Bissau,2011,Queensland,0
987,Liberia,2011,Queensland,520
988,Mali,2011,Queensland,10
989,Mauritania,2011,Queensland,0
990,Niger,2011,Queensland,10
991,Nigeria,2011,Queensland,700
992,Sao Tome/Princ,2011,Queensland,0
993,Senegal,2011,Queensland,60
994,Sierra Leone,2011,Queensland,420
995,Togo,2011,Queensland,50
996,Angola,2011,Queensland,110
997,Botswana,2011,Queensland,230
998,Burundi,2011,Queensland,560
999,Comoros,2011,Queensland,0
1000,Djibouti,2011,Queensland,10
1001,Eritrea,2011,Queensland,430
1002,Ethiopia,2011,Queensland,850
1003,Kenya,2011,Queensland,"2,340"
1004,Lesotho,2011,Queensland,20
1005,Madagascar,2011,Queensland,70
1006,Malawi,2011,Queensland,250
1007,Mauritius,2011,Queensland,"1,700"
1008,Mayotte,2011,Queensland,0
1009,Mozambique,2011,Queensland,250
1010,Namibia,2011,Queensland,300
1011,Reunion,2011,Queensland,30
1012,Rwanda,2011,Queensland,250
1013,St Helena,2011,Queensland,10
1014,Seychelles,2011,Queensland,520
1015,Somalia,2011,Queensland,730
1016,South Africa,2011,Queensland,"39,350"
1017,Eswatini,2011,Queensland,60
1018,Tanzania,2011,Queensland,850
1019,Uganda,2011,Queensland,550
1020,Zambia,2011,Queensland,"1,310"
1021,Zimbabwe,2011,Queensland,"9,490"
1022,"S & E Afr, nec",2011,Queensland,0
1023,Inadequately described,2011,Queensland,0
1024,Australia,2011,South Australia,"1,250,720"
1025,Norfolk Island,2011,South Australia,0
1026,"Aust E T, nec",2011,South Australia,0
1027,New Zealand,2011,South Australia,"14,050"
1028,New Caledonia,2011,South Australia,20
1029,PNG,2011,South Australia,"1,050"
1030,Solomon Islands,2011,South Australia,70
1031,Vanuatu,2011,South Australia,30
1032,Guam,2011,South Australia,0
1033,Kiribati,2011,South Australia,20
1034,Marshall Is,2011,South Australia,0
1035,"Micronesia, F S",2011,South Australia,0
1036,Nauru,2011,South Australia,20
1037,N Mariana Is,2011,South Australia,0
1038,Palau,2011,South Australia,0
1039,Cook Islands,2011,South Australia,90
1040,Fiji,2011,South Australia,"1,310"
1041,French Poly,2011,South Australia,10
1042,Niue,2011,South Australia,10
1043,Samoa,2011,South Australia,100
1044,Samoa American,2011,South Australia,10
1045,Tokelau,2011,South Australia,0
1046,Tonga,2011,South Australia,110
1047,Tuvalu,2011,South Australia,0
1048,Wallis/Futuna,2011,South Australia,0
1049,Pitcairn Is,2011,South Australia,0
1050,"Polynesia, nec",2011,South Australia,0
1051,Adelie Land,2011,South Australia,0
1052,Argentinian A T,2011,South Australia,0
1053,Australian A T,2011,South Australia,0
1054,British A T,2011,South Australia,0
1055,Chilean A T,2011,South Australia,0
1056,Queen Maud Land,2011,South Australia,0
1057,Ross Dependency,2011,South Australia,0
1058,England,2011,South Australia,"108,360"
1059,Isle of Man,2011,South Australia,70
1060,N'thern Ireland,2011,South Australia,"2,530"
1061,Scotland,2011,South Australia,"14,290"
1062,Wales,2011,South Australia,"3,450"
1063,Guernsey,2011,South Australia,80
1064,Jersey,2011,South Australia,80
1065,Ireland,2011,South Australia,"3,920"
1066,Austria,2011,South Australia,"1,730"
1067,Belgium,2011,South Australia,480
1068,France,2011,South Australia,"1,420"
1069,Germany,2011,South Australia,"12,840"
1070,Liechtenstein,2011,South Australia,0
1071,Luxembourg,2011,South Australia,10
1072,Monaco,2011,South Australia,10
1073,Netherlands,2011,South Australia,"8,210"
1074,Switzerland,2011,South Australia,640
1075,Denmark,2011,South Australia,640
1076,Faroe Islands,2011,South Australia,0
1077,Finland,2011,South Australia,560
1078,Greenland,2011,South Australia,0
1079,Iceland,2011,South Australia,20
1080,Norway,2011,South Australia,210
1081,Sweden,2011,South Australia,520
1082,Aland Islands,2011,South Australia,10
1083,Andorra,2011,South Australia,0
1084,Gibraltar,2011,South Australia,50
1085,Holy See,2011,South Australia,0
1086,Italy,2011,South Australia,"22,060"
1087,Malta,2011,South Australia,"1,790"
1088,Portugal,2011,South Australia,600
1089,San Marino,2011,South Australia,0
1090,Spain,2011,South Australia,840
1091,Albania,2011,South Australia,430
1092,Bosnia/Herzegov,2011,South Australia,"3,280"
1093,Bulgaria,2011,South Australia,400
1094,Croatia,2011,South Australia,"4,470"
1095,Cyprus,2011,South Australia,"1,510"
1096,North Macedonia,2011,South Australia,640
1097,Greece,2011,South Australia,"11,380"
1098,Moldova,2011,South Australia,60
1099,Romania,2011,South Australia,"1,230"
1100,Slovenia,2011,South Australia,590
1101,Montenegro,2011,South Australia,100
1102,Serbia,2011,South Australia,"2,620"
1103,Kosovo,2011,South Australia,130
1104,Belarus,2011,South Australia,100
1105,Czechia,2011,South Australia,"1,010"
1106,Estonia,2011,South Australia,230
1107,Hungary,2011,South Australia,"1,580"
1108,Latvia,2011,South Australia,760
1109,Lithuania,2011,South Australia,410
1110,Poland,2011,South Australia,"6,520"
1111,Russia,2011,South Australia,"1,450"
1112,Slovakia,2011,South Australia,470
1113,Ukraine,2011,South Australia,"1,260"
1114,Algeria,2011,South Australia,60
1115,Egypt,2011,South Australia,"1,440"
1116,Libya,2011,South Australia,130
1117,Morocco,2011,South Australia,60
1118,Sudan,2011,South Australia,"1,580"
1119,Tunisia,2011,South Australia,20
1120,Western Sahara,2011,South Australia,0
1121,Sp North Africa,2011,South Australia,0
1122,South Sudan,2011,South Australia,430
1123,Bahrain,2011,South Australia,50
1124,Gaza Str/W Bank,2011,South Australia,140
1125,Iran,2011,South Australia,"3,230"
1126,Iraq,2011,South Australia,"1,520"
1127,Israel,2011,South Australia,250
1128,Jordan,2011,South Australia,160
1129,Kuwait,2011,South Australia,180
1130,Lebanon,2011,South Australia,"1,740"
1131,Oman,2011,South Australia,50
1132,Qatar,2011,South Australia,30
1133,Saudi Arabia,2011,South Australia,910
1134,Syria,2011,South Australia,270
1135,Turkey,2011,South Australia,740
1136,Unit Arab Emir,2011,South Australia,180
1137,Yemen,2011,South Australia,30
1138,Myanmar,2011,South Australia,770
1139,Cambodia,2011,South Australia,"3,170"
1140,Laos,2011,South Australia,500
1141,Thailand,2011,South Australia,"2,510"
1142,Vietnam,2011,South Australia,"13,410"
1143,Brunei,2011,South Australia,140
1144,Indonesia,2011,South Australia,"2,200"
1145,Malaysia,2011,South Australia,"8,040"
1146,Philippines,2011,South Australia,"9,790"
1147,Singapore,2011,South Australia,"2,350"
1148,Timor-Leste,2011,South Australia,140
1149,China,2011,South Australia,"19,340"
1150,Hong Kong,2011,South Australia,"3,150"
1151,Macau,2011,South Australia,60
1152,Mongolia,2011,South Australia,60
1153,Taiwan,2011,South Australia,"1,080"
1154,Japan,2011,South Australia,"1,580"
1155,"Korea, North",2011,South Australia,10
1156,"Korea, South",2011,South Australia,"3,900"
1157,Bangladesh,2011,South Australia,"1,400"
1158,Bhutan,2011,South Australia,760
1159,India,2011,South Australia,"21,020"
1160,Maldives,2011,South Australia,50
1161,Nepal,2011,South Australia,"1,120"
1162,Pakistan,2011,South Australia,"1,500"
1163,Sri Lanka,2011,South Australia,"3,020"
1164,Afghanistan,2011,South Australia,"3,790"
1165,Armenia,2011,South Australia,140
1166,Azerbaijan,2011,South Australia,20
1167,Georgia,2011,South Australia,80
1168,Kazakhstan,2011,South Australia,120
1169,Kyrgyzstan,2011,South Australia,30
1170,Tajikistan,2011,South Australia,0
1171,Turkmenistan,2011,South Australia,10
1172,Uzbekistan,2011,South Australia,240
1173,Bermuda,2011,South Australia,10
1174,Canada,2011,South Australia,"2,480"
1175,St Pierre/Mique,2011,South Australia,0
1176,USA,2011,South Australia,"4,630"
1177,Argentina,2011,South Australia,480
1178,Bolivia,2011,South Australia,50
1179,Brazil,2011,South Australia,550
1180,Chile,2011,South Australia,870
1181,Colombia,2011,South Australia,480
1182,Ecuador,2011,South Australia,70
1183,Falkland Is,2011,South Australia,10
1184,French Guiana,2011,South Australia,0
1185,Guyana,2011,South Australia,30
1186,Paraguay,2011,South Australia,20
1187,Peru,2011,South Australia,320
1188,Suriname,2011,South Australia,10
1189,Uruguay,2011,South Australia,140
1190,Venezuela,2011,South Australia,380
1191,"S America, nec",2011,South Australia,0
1192,Belize,2011,South Australia,0
1193,Costa Rica,2011,South Australia,10
1194,El Salvador,2011,South Australia,880
1195,Guatemala,2011,South Australia,30
1196,Honduras,2011,South Australia,10
1197,Mexico,2011,South Australia,330
1198,Nicaragua,2011,South Australia,30
1199,Panama,2011,South Australia,10
1200,Anguilla,2011,South Australia,0
1201,Antigua/Barbuda,2011,South Australia,0
1202,Aruba,2011,South Australia,0
1203,Bahamas,2011,South Australia,0
1204,Barbados,2011,South Australia,20
1205,Cayman Islands,2011,South Australia,0
1206,Cuba,2011,South Australia,20
1207,Dominica,2011,South Australia,0
1208,Dominican Rep,2011,South Australia,10
1209,Grenada,2011,South Australia,0
1210,Guadeloupe,2011,South Australia,0
1211,Haiti,2011,South Australia,0
1212,Jamaica,2011,South Australia,40
1213,Martinique,2011,South Australia,0
1214,Montserrat,2011,South Australia,0
1215,Puerto Rico,2011,South Australia,0
1216,St Kitts/Nevis,2011,South Australia,0
1217,St Lucia,2011,South Australia,10
1218,St Vinc/Grenad,2011,South Australia,10
1219,Trinidad/Tobago,2011,South Australia,40
1220,Turks/Caicos Is,2011,South Australia,0
1221,"Virgin Is, Brit",2011,South Australia,0
1222,"Virgin Is, US",2011,South Australia,0
1223,St Barthelemy,2011,South Australia,0
1224,St Martin (Fr),2011,South Australia,0
1225,Bonaire/SE/Saba,2011,South Australia,0
1226,Curacao,2011,South Australia,10
1227,Sint Maarten Dp,2011,South Australia,0
1228,Benin,2011,South Australia,10
1229,Burkina Faso,2011,South Australia,0
1230,Cameroon,2011,South Australia,20
1231,Cabo Verde,2011,South Australia,0
1232,Cent Africa Rep,2011,South Australia,0
1233,Chad,2011,South Australia,0
1234,"Congo, Rep",2011,South Australia,240
1235,"Congo, Dem Rep",2011,South Australia,610
1236,Cote d'Ivoire,2011,South Australia,100
1237,Equator Guinea,2011,South Australia,0
1238,Gabon,2011,South Australia,0
1239,Gambia,2011,South Australia,0
1240,Ghana,2011,South Australia,250
1241,Guinea,2011,South Australia,140
1242,Guinea-Bissau,2011,South Australia,0
1243,Liberia,2011,South Australia,590
1244,Mali,2011,South Australia,0
1245,Mauritania,2011,South Australia,0
1246,Niger,2011,South Australia,0
1247,Nigeria,2011,South Australia,310
1248,Sao Tome/Princ,2011,South Australia,0
1249,Senegal,2011,South Australia,10
1250,Sierra Leone,2011,South Australia,230
1251,Togo,2011,South Australia,60
1252,Angola,2011,South Australia,20
1253,Botswana,2011,South Australia,60
1254,Burundi,2011,South Australia,550
1255,Comoros,2011,South Australia,0
1256,Djibouti,2011,South Australia,0
1257,Eritrea,2011,South Australia,190
1258,Ethiopia,2011,South Australia,660
1259,Kenya,2011,South Australia,"1,290"
1260,Lesotho,2011,South Australia,0
1261,Madagascar,2011,South Australia,10
1262,Malawi,2011,South Australia,90
1263,Mauritius,2011,South Australia,230
1264,Mayotte,2011,South Australia,0
1265,Mozambique,2011,South Australia,20
1266,Namibia,2011,South Australia,70
1267,Reunion,2011,South Australia,10
1268,Rwanda,2011,South Australia,90
1269,St Helena,2011,South Australia,0
1270,Seychelles,2011,South Australia,40
1271,Somalia,2011,South Australia,270
1272,South Africa,2011,South Australia,"6,720"
1273,Eswatini,2011,South Australia,10
1274,Tanzania,2011,South Australia,510
1275,Uganda,2011,South Australia,280
1276,Zambia,2011,South Australia,260
1277,Zimbabwe,2011,South Australia,"1,370"
1278,"S & E Afr, nec",2011,South Australia,0
1279,Inadequately described,2011,South Australia,0
1280,Australia,2011,Western Australia,"1,566,900"
1281,Norfolk Island,2011,Western Australia,10
1282,"Aust E T, nec",2011,Western Australia,0
1283,New Zealand,2011,Western Australia,"80,970"
1284,New Caledonia,2011,Western Australia,40
1285,PNG,2011,Western Australia,"2,090"
1286,Solomon Islands,2011,Western Australia,100
1287,Vanuatu,2011,Western Australia,50
1288,Guam,2011,Western Australia,0
1289,Kiribati,2011,Western Australia,30
1290,Marshall Is,2011,Western Australia,0
1291,"Micronesia, F S",2011,Western Australia,0
1292,Nauru,2011,Western Australia,30
1293,N Mariana Is,2011,Western Australia,0
1294,Palau,2011,Western Australia,0
1295,Cook Islands,2011,Western Australia,350
1296,Fiji,2011,Western Australia,"1,210"
1297,French Poly,2011,Western Australia,20
1298,Niue,2011,Western Australia,50
1299,Samoa,2011,Western Australia,420
1300,Samoa American,2011,Western Australia,10
1301,Tokelau,2011,Western Australia,10
1302,Tonga,2011,Western Australia,250
1303,Tuvalu,2011,Western Australia,10
1304,Wallis/Futuna,2011,Western Australia,0
1305,Pitcairn Is,2011,Western Australia,0
1306,"Polynesia, nec",2011,Western Australia,0
1307,Adelie Land,2011,Western Australia,0
1308,Argentinian A T,2011,Western Australia,0
1309,Australian A T,2011,Western Australia,0
1310,British A T,2011,Western Australia,0
1311,Chilean A T,2011,Western Australia,0
1312,Queen Maud Land,2011,Western Australia,0
1313,Ross Dependency,2011,Western Australia,0
1314,England,2011,Western Australia,"213,390"
1315,Isle of Man,2011,Western Australia,250
1316,N'thern Ireland,2011,Western Australia,"4,760"
1317,Scotland,2011,Western Australia,"29,570"
1318,Wales,2011,Western Australia,"7,580"
1319,Guernsey,2011,Western Australia,200
1320,Jersey,2011,Western Australia,370
1321,Ireland,2011,Western Australia,"17,050"
1322,Austria,2011,Western Australia,"1,690"
1323,Belgium,2011,Western Australia,900
1324,France,2011,Western Australia,"3,480"
1325,Germany,2011,Western Australia,"13,190"
1326,Liechtenstein,2011,Western Australia,10
1327,Luxembourg,2011,Western Australia,50
1328,Monaco,2011,Western Australia,10
1329,Netherlands,2011,Western Australia,"11,780"
1330,Switzerland,2011,Western Australia,"2,290"
1331,Denmark,2011,Western Australia,"1,440"
1332,Faroe Islands,2011,Western Australia,10
1333,Finland,2011,Western Australia,660
1334,Greenland,2011,Western Australia,0
1335,Iceland,2011,Western Australia,180
1336,Norway,2011,Western Australia,740
1337,Sweden,2011,Western Australia,"1,220"
1338,Aland Islands,2011,Western Australia,0
1339,Andorra,2011,Western Australia,0
1340,Gibraltar,2011,Western Australia,120
1341,Holy See,2011,Western Australia,0
1342,Italy,2011,Western Australia,"21,750"
1343,Malta,2011,Western Australia,"1,180"
1344,Portugal,2011,Western Australia,"2,980"
1345,San Marino,2011,Western Australia,0
1346,Spain,2011,Western Australia,"1,400"
1347,Albania,2011,Western Australia,170
1348,Bosnia/Herzegov,2011,Western Australia,"4,270"
1349,Bulgaria,2011,Western Australia,410
1350,Croatia,2011,Western Australia,"7,090"
1351,Cyprus,2011,Western Australia,520
1352,North Macedonia,2011,Western Australia,"4,070"
1353,Greece,2011,Western Australia,"3,200"
1354,Moldova,2011,Western Australia,40
1355,Romania,2011,Western Australia,"1,940"
1356,Slovenia,2011,Western Australia,470
1357,Montenegro,2011,Western Australia,170
1358,Serbia,2011,Western Australia,"3,010"
1359,Kosovo,2011,Western Australia,60
1360,Belarus,2011,Western Australia,70
1361,Czechia,2011,Western Australia,"1,130"
1362,Estonia,2011,Western Australia,340
1363,Hungary,2011,Western Australia,"1,440"
1364,Latvia,2011,Western Australia,400
1365,Lithuania,2011,Western Australia,220
1366,Poland,2011,Western Australia,"6,830"
1367,Russia,2011,Western Australia,"1,500"
1368,Slovakia,2011,Western Australia,490
1369,Ukraine,2011,Western Australia,780
1370,Algeria,2011,Western Australia,160
1371,Egypt,2011,Western Australia,"2,190"
1372,Libya,2011,Western Australia,370
1373,Morocco,2011,Western Australia,160
1374,Sudan,2011,Western Australia,"3,150"
1375,Tunisia,2011,Western Australia,50
1376,Western Sahara,2011,Western Australia,0
1377,Sp North Africa,2011,Western Australia,0
1378,South Sudan,2011,Western Australia,570
1379,Bahrain,2011,Western Australia,230
1380,Gaza Str/W Bank,2011,Western Australia,200
1381,Iran,2011,Western Australia,"4,430"
1382,Iraq,2011,Western Australia,"3,070"
1383,Israel,2011,Western Australia,830
1384,Jordan,2011,Western Australia,440
1385,Kuwait,2011,Western Australia,440
1386,Lebanon,2011,Western Australia,"1,240"
1387,Oman,2011,Western Australia,240
1388,Qatar,2011,Western Australia,170
1389,Saudi Arabia,2011,Western Australia,"1,340"
1390,Syria,2011,Western Australia,350
1391,Turkey,2011,Western Australia,"1,310"
1392,Unit Arab Emir,2011,Western Australia,810
1393,Yemen,2011,Western Australia,120
1394,Myanmar,2011,Western Australia,"8,470"
1395,Cambodia,2011,Western Australia,"1,180"
1396,Laos,2011,Western Australia,230
1397,Thailand,2011,Western Australia,"6,710"
1398,Vietnam,2011,Western Australia,"14,590"
1399,Brunei,2011,Western Australia,"1,180"
1400,Indonesia,2011,Western Australia,"12,070"
