,birth_country,year,destination,values
1414,Bhutan,2001,Western Australia,10
1415,India,2001,Western Australia,"13,550"
1416,Maldives,2001,Western Australia,20
1417,Nepal,2001,Western Australia,90
1418,Pakistan,2001,Western Australia,"1,000"
1419,Sri Lanka,2001,Western Australia,"3,410"
1420,Afghanistan,2001,Western Australia,"2,050"
1421,Armenia,2001,Western Australia,10
1422,Azerbaijan,2001,Western Australia,10
1423,Georgia,2001,Western Australia,10
1424,Kazakhstan,2001,Western Australia,40
1425,Kyrgyzstan,2001,Western Australia,10
1426,Tajikistan,2001,Western Australia,10
1427,Turkmenistan,2001,Western Australia,0
1428,Uzbekistan,2001,Western Australia,30
1429,Bermuda,2001,Western Australia,110
1430,Canada,2001,Western Australia,"4,000"
1431,St Pierre/Mique,2001,Western Australia,0
1432,USA,2001,Western Australia,"6,890"
1433,Argentina,2001,Western Australia,540
1434,Bolivia,2001,Western Australia,20
1435,Brazil,2001,Western Australia,430
1436,Chile,2001,Western Australia,"1,370"
1437,Colombia,2001,Western Australia,220
1438,Ecuador,2001,Western Australia,40
1439,Falkland Is,2001,Western Australia,10
1440,French Guiana,2001,Western Australia,0
1441,Guyana,2001,Western Australia,60
1442,Paraguay,2001,Western Australia,20
1443,Peru,2001,Western Australia,250
1444,Suriname,2001,Western Australia,10
1445,Uruguay,2001,Western Australia,180
1446,Venezuela,2001,Western Australia,110
1447,"S America, nec",2001,Western Australia,0
1448,Belize,2001,Western Australia,10
1449,Costa Rica,2001,Western Australia,40
1450,El Salvador,2001,Western Australia,"1,280"
1451,Guatemala,2001,Western Australia,30
1452,Honduras,2001,Western Australia,20
1453,Mexico,2001,Western Australia,90
1454,Nicaragua,2001,Western Australia,40
1455,Panama,2001,Western Australia,20
1456,Anguilla,2001,Western Australia,0
1457,Antigua/Barbuda,2001,Western Australia,10
1458,Aruba,2001,Western Australia,10
1459,Bahamas,2001,Western Australia,90
1460,Barbados,2001,Western Australia,40
1461,Cayman Islands,2001,Western Australia,10
1462,Cuba,2001,Western Australia,20
1463,Dominica,2001,Western Australia,0
1464,Dominican Rep,2001,Western Australia,0
1465,Grenada,2001,Western Australia,10
1466,Guadeloupe,2001,Western Australia,0
1467,Haiti,2001,Western Australia,10
1468,Jamaica,2001,Western Australia,150
1469,Martinique,2001,Western Australia,0
1470,Montserrat,2001,Western Australia,0
1471,Puerto Rico,2001,Western Australia,20
1472,St Kitts/Nevis,2001,Western Australia,0
1473,St Lucia,2001,Western Australia,0
1474,St Vinc/Grenad,2001,Western Australia,10
1475,Trinidad/Tobago,2001,Western Australia,430
1476,Turks/Caicos Is,2001,Western Australia,0
1477,"Virgin Is, Brit",2001,Western Australia,0
1478,"Virgin Is, US",2001,Western Australia,0
1479,St Barthelemy,2001,Western Australia,0
1480,St Martin (Fr),2001,Western Australia,0
1481,Bonaire/SE/Saba,2001,Western Australia,0
1482,Curacao,2001,Western Australia,10
1483,Sint Maarten Dp,2001,Western Australia,0
1484,Benin,2001,Western Australia,0
1485,Burkina Faso,2001,Western Australia,0
1486,Cameroon,2001,Western Australia,10
1487,Cabo Verde,2001,Western Australia,10
1488,Cent Africa Rep,2001,Western Australia,0
1489,Chad,2001,Western Australia,10
1490,"Congo, Rep",2001,Western Australia,30
1491,"Congo, Dem Rep",2001,Western Australia,50
1492,Cote d'Ivoire,2001,Western Australia,10
1493,Equator Guinea,2001,Western Australia,0
1494,Gabon,2001,Western Australia,0
1495,Gambia,2001,Western Australia,0
1496,Ghana,2001,Western Australia,130
1497,Guinea,2001,Western Australia,0
1498,Guinea-Bissau,2001,Western Australia,0
1499,Liberia,2001,Western Australia,20
1500,Mali,2001,Western Australia,0
1501,Mauritania,2001,Western Australia,0
1502,Niger,2001,Western Australia,0
1503,Nigeria,2001,Western Australia,190
1504,Sao Tome/Princ,2001,Western Australia,10
1505,Senegal,2001,Western Australia,10
1506,Sierra Leone,2001,Western Australia,70
1507,Togo,2001,Western Australia,0
1508,Angola,2001,Western Australia,60
1509,Botswana,2001,Western Australia,140
1510,Burundi,2001,Western Australia,10
1511,Comoros,2001,Western Australia,0
1512,Djibouti,2001,Western Australia,10
1513,Eritrea,2001,Western Australia,260
1514,Ethiopia,2001,Western Australia,450
1515,Kenya,2001,Western Australia,"2,450"
1516,Lesotho,2001,Western Australia,10
1517,Madagascar,2001,Western Australia,20
1518,Malawi,2001,Western Australia,110
1519,Mauritius,2001,Western Australia,"2,390"
1520,Mayotte,2001,Western Australia,0
1521,Mozambique,2001,Western Australia,170
1522,Namibia,2001,Western Australia,130
1523,Reunion,2001,Western Australia,10
1524,Rwanda,2001,Western Australia,20
1525,St Helena,2001,Western Australia,10
1526,Seychelles,2001,Western Australia,750
1527,Somalia,2001,Western Australia,490
1528,South Africa,2001,Western Australia,"16,990"
1529,Eswatini,2001,Western Australia,70
1530,Tanzania,2001,Western Australia,400
1531,Uganda,2001,Western Australia,300
1532,Zambia,2001,Western Australia,"1,110"
1533,Zimbabwe,2001,Western Australia,"4,460"
1534,"S & E Afr, nec",2001,Western Australia,0
1535,Inadequately described,2001,Western Australia,0
1536,Australia,2001,Tasmania,"422,470"
1537,Norfolk Island,2001,Tasmania,0
1538,"Aust E T, nec",2001,Tasmania,0
1539,New Zealand,2001,Tasmania,"4,010"
1540,New Caledonia,2001,Tasmania,10
1541,PNG,2001,Tasmania,280
1542,Solomon Islands,2001,Tasmania,10
1543,Vanuatu,2001,Tasmania,10
1544,Guam,2001,Tasmania,0
1545,Kiribati,2001,Tasmania,10
1546,Marshall Is,2001,Tasmania,0
1547,"Micronesia, F S",2001,Tasmania,0
1548,Nauru,2001,Tasmania,10
1549,N Mariana Is,2001,Tasmania,0
1550,Palau,2001,Tasmania,0
1551,Cook Islands,2001,Tasmania,20
1552,Fiji,2001,Tasmania,290
1553,French Poly,2001,Tasmania,0
1554,Niue,2001,Tasmania,0
1555,Samoa,2001,Tasmania,30
1556,Samoa American,2001,Tasmania,0
1557,Tokelau,2001,Tasmania,0
1558,Tonga,2001,Tasmania,30
1559,Tuvalu,2001,Tasmania,0
1560,Wallis/Futuna,2001,Tasmania,0
1561,Pitcairn Is,2001,Tasmania,0
1562,"Polynesia, nec",2001,Tasmania,0
1563,Adelie Land,2001,Tasmania,0
1564,Argentinian A T,2001,Tasmania,0
1565,Australian A T,2001,Tasmania,0
1566,British A T,2001,Tasmania,0
1567,Chilean A T,2001,Tasmania,0
1568,Queen Maud Land,2001,Tasmania,0
1569,Ross Dependency,2001,Tasmania,0
1570,England,2001,Tasmania,"19,850"
1571,Isle of Man,2001,Tasmania,20
1572,N'thern Ireland,2001,Tasmania,370
1573,Scotland,2001,Tasmania,"2,850"
1574,Wales,2001,Tasmania,780
1575,Guernsey,2001,Tasmania,10
1576,Jersey,2001,Tasmania,20
1577,Ireland,2001,Tasmania,700
1578,Austria,2001,Tasmania,420
1579,Belgium,2001,Tasmania,80
1580,France,2001,Tasmania,190
1581,Germany,2001,Tasmania,"2,200"
1582,Liechtenstein,2001,Tasmania,0
1583,Luxembourg,2001,Tasmania,0
1584,Monaco,2001,Tasmania,0
1585,Netherlands,2001,Tasmania,"2,950"
1586,Switzerland,2001,Tasmania,280
1587,Denmark,2001,Tasmania,180
1588,Faroe Islands,2001,Tasmania,0
1589,Finland,2001,Tasmania,140
1590,Greenland,2001,Tasmania,0
1591,Iceland,2001,Tasmania,20
1592,Norway,2001,Tasmania,50
1593,Sweden,2001,Tasmania,90
1594,Aland Islands,2001,Tasmania,0
1595,Andorra,2001,Tasmania,0
1596,Gibraltar,2001,Tasmania,0
1597,Holy See,2001,Tasmania,0
1598,Italy,2001,Tasmania,"1,240"
1599,Malta,2001,Tasmania,110
1600,Portugal,2001,Tasmania,20
1601,San Marino,2001,Tasmania,0
1602,Spain,2001,Tasmania,80
1603,Albania,2001,Tasmania,10
1604,Bosnia/Herzegov,2001,Tasmania,190
1605,Bulgaria,2001,Tasmania,20
1606,Croatia,2001,Tasmania,330
1607,Cyprus,2001,Tasmania,60
1608,North Macedonia,2001,Tasmania,30
1609,Greece,2001,Tasmania,680
1610,Moldova,2001,Tasmania,10
1611,Romania,2001,Tasmania,70
1612,Slovenia,2001,Tasmania,100
1613,Montenegro,2001,Tasmania,30
1614,Serbia,2001,Tasmania,320
1615,Kosovo,2001,Tasmania,0
1616,Belarus,2001,Tasmania,20
1617,Czechia,2001,Tasmania,250
1618,Estonia,2001,Tasmania,40
1619,Hungary,2001,Tasmania,310
1620,Latvia,2001,Tasmania,120
1621,Lithuania,2001,Tasmania,90
1622,Poland,2001,Tasmania,"1,020"
1623,Russia,2001,Tasmania,110
1624,Slovakia,2001,Tasmania,70
1625,Ukraine,2001,Tasmania,130
1626,Algeria,2001,Tasmania,10
1627,Egypt,2001,Tasmania,80
1628,Libya,2001,Tasmania,0
1629,Morocco,2001,Tasmania,10
1630,Sudan,2001,Tasmania,140
1631,Tunisia,2001,Tasmania,0
1632,Western Sahara,2001,Tasmania,0
1633,Sp North Africa,2001,Tasmania,0
1634,South Sudan,2001,Tasmania,0
1635,Bahrain,2001,Tasmania,10
1636,Gaza Str/W Bank,2001,Tasmania,10
1637,Iran,2001,Tasmania,120
1638,Iraq,2001,Tasmania,40
1639,Israel,2001,Tasmania,20
1640,Jordan,2001,Tasmania,10
1641,Kuwait,2001,Tasmania,0
1642,Lebanon,2001,Tasmania,60
1643,Oman,2001,Tasmania,0
1644,Qatar,2001,Tasmania,0
1645,Saudi Arabia,2001,Tasmania,20
1646,Syria,2001,Tasmania,70
1647,Turkey,2001,Tasmania,40
1648,Unit Arab Emir,2001,Tasmania,20
1649,Yemen,2001,Tasmania,10
1650,Myanmar,2001,Tasmania,40
1651,Cambodia,2001,Tasmania,10
1652,Laos,2001,Tasmania,90
1653,Thailand,2001,Tasmania,280
1654,Vietnam,2001,Tasmania,170
1655,Brunei,2001,Tasmania,10
1656,Indonesia,2001,Tasmania,190
1657,Malaysia,2001,Tasmania,760
1658,Philippines,2001,Tasmania,860
1659,Singapore,2001,Tasmania,280
1660,Timor-Leste,2001,Tasmania,10
1661,China,2001,Tasmania,500
1662,Hong Kong,2001,Tasmania,290
1663,Macau,2001,Tasmania,10
1664,Mongolia,2001,Tasmania,0
1665,Taiwan,2001,Tasmania,60
1666,Japan,2001,Tasmania,250
1667,"Korea, North",2001,Tasmania,0
1668,"Korea, South",2001,Tasmania,320
1669,Bangladesh,2001,Tasmania,40
1670,Bhutan,2001,Tasmania,0
1671,India,2001,Tasmania,590
1672,Maldives,2001,Tasmania,0
1673,Nepal,2001,Tasmania,20
1674,Pakistan,2001,Tasmania,30
1675,Sri Lanka,2001,Tasmania,210
1676,Afghanistan,2001,Tasmania,20
1677,Armenia,2001,Tasmania,0
1678,Azerbaijan,2001,Tasmania,0
1679,Georgia,2001,Tasmania,10
1680,Kazakhstan,2001,Tasmania,0
1681,Kyrgyzstan,2001,Tasmania,0
1682,Tajikistan,2001,Tasmania,0
1683,Turkmenistan,2001,Tasmania,0
1684,Uzbekistan,2001,Tasmania,10
1685,Bermuda,2001,Tasmania,10
1686,Canada,2001,Tasmania,630
1687,St Pierre/Mique,2001,Tasmania,0
1688,USA,2001,Tasmania,"1,100"
1689,Argentina,2001,Tasmania,40
1690,Bolivia,2001,Tasmania,10
1691,Brazil,2001,Tasmania,50
1692,Chile,2001,Tasmania,160
1693,Colombia,2001,Tasmania,20
1694,Ecuador,2001,Tasmania,0
1695,Falkland Is,2001,Tasmania,10
1696,French Guiana,2001,Tasmania,0
1697,Guyana,2001,Tasmania,10
1698,Paraguay,2001,Tasmania,0
1699,Peru,2001,Tasmania,30
1700,Suriname,2001,Tasmania,0
1701,Uruguay,2001,Tasmania,20
1702,Venezuela,2001,Tasmania,10
1703,"S America, nec",2001,Tasmania,0
1704,Belize,2001,Tasmania,0
1705,Costa Rica,2001,Tasmania,0
1706,El Salvador,2001,Tasmania,260
1707,Guatemala,2001,Tasmania,0
1708,Honduras,2001,Tasmania,0
1709,Mexico,2001,Tasmania,10
1710,Nicaragua,2001,Tasmania,0
1711,Panama,2001,Tasmania,0
1712,Anguilla,2001,Tasmania,0
1713,Antigua/Barbuda,2001,Tasmania,0
1714,Aruba,2001,Tasmania,0
1715,Bahamas,2001,Tasmania,0
1716,Barbados,2001,Tasmania,0
1717,Cayman Islands,2001,Tasmania,0
1718,Cuba,2001,Tasmania,0
1719,Dominica,2001,Tasmania,0
1720,Dominican Rep,2001,Tasmania,0
1721,Grenada,2001,Tasmania,0
1722,Guadeloupe,2001,Tasmania,0
1723,Haiti,2001,Tasmania,0
1724,Jamaica,2001,Tasmania,10
1725,Martinique,2001,Tasmania,0
1726,Montserrat,2001,Tasmania,0
1727,Puerto Rico,2001,Tasmania,0
1728,St Kitts/Nevis,2001,Tasmania,0
1729,St Lucia,2001,Tasmania,0
1730,St Vinc/Grenad,2001,Tasmania,0
1731,Trinidad/Tobago,2001,Tasmania,10
1732,Turks/Caicos Is,2001,Tasmania,0
1733,"Virgin Is, Brit",2001,Tasmania,0
1734,"Virgin Is, US",2001,Tasmania,0
1735,St Barthelemy,2001,Tasmania,0
1736,St Martin (Fr),2001,Tasmania,0
1737,Bonaire/SE/Saba,2001,Tasmania,0
1738,Curacao,2001,Tasmania,0
1739,Sint Maarten Dp,2001,Tasmania,0
1740,Benin,2001,Tasmania,0
1741,Burkina Faso,2001,Tasmania,0
1742,Cameroon,2001,Tasmania,0
1743,Cabo Verde,2001,Tasmania,0
1744,Cent Africa Rep,2001,Tasmania,0
1745,Chad,2001,Tasmania,0
1746,"Congo, Rep",2001,Tasmania,0
1747,"Congo, Dem Rep",2001,Tasmania,10
1748,Cote d'Ivoire,2001,Tasmania,0
1749,Equator Guinea,2001,Tasmania,0
1750,Gabon,2001,Tasmania,0
1751,Gambia,2001,Tasmania,0
1752,Ghana,2001,Tasmania,10
1753,Guinea,2001,Tasmania,0
1754,Guinea-Bissau,2001,Tasmania,0
1755,Liberia,2001,Tasmania,0
1756,Mali,2001,Tasmania,0
1757,Mauritania,2001,Tasmania,0
1758,Niger,2001,Tasmania,0
1759,Nigeria,2001,Tasmania,50
1760,Sao Tome/Princ,2001,Tasmania,0
1761,Senegal,2001,Tasmania,0
1762,Sierra Leone,2001,Tasmania,10
1763,Togo,2001,Tasmania,0
1764,Angola,2001,Tasmania,0
1765,Botswana,2001,Tasmania,10
1766,Burundi,2001,Tasmania,0
1767,Comoros,2001,Tasmania,0
1768,Djibouti,2001,Tasmania,0
1769,Eritrea,2001,Tasmania,0
1770,Ethiopia,2001,Tasmania,40
1771,Kenya,2001,Tasmania,110
1772,Lesotho,2001,Tasmania,0
1773,Madagascar,2001,Tasmania,0
1774,Malawi,2001,Tasmania,10
1775,Mauritius,2001,Tasmania,30
1776,Mayotte,2001,Tasmania,0
1777,Mozambique,2001,Tasmania,0
1778,Namibia,2001,Tasmania,10
1779,Reunion,2001,Tasmania,0
1780,Rwanda,2001,Tasmania,0
1781,St Helena,2001,Tasmania,0
1782,Seychelles,2001,Tasmania,10
1783,Somalia,2001,Tasmania,10
1784,South Africa,2001,Tasmania,"1,090"
1785,Eswatini,2001,Tasmania,0
1786,Tanzania,2001,Tasmania,30
1787,Uganda,2001,Tasmania,30
1788,Zambia,2001,Tasmania,70
1789,Zimbabwe,2001,Tasmania,170
1790,"S & E Afr, nec",2001,Tasmania,0
1791,Inadequately described,2001,Tasmania,0
1792,Australia,2001,Northern Territory,"169,190"
1793,Norfolk Island,2001,Northern Territory,0
1794,"Aust E T, nec",2001,Northern Territory,0
1795,New Zealand,2001,Northern Territory,"4,110"
1796,New Caledonia,2001,Northern Territory,10
1797,PNG,2001,Northern Territory,750
1798,Solomon Islands,2001,Northern Territory,50
1799,Vanuatu,2001,Northern Territory,10
1800,Guam,2001,Northern Territory,0
1801,Kiribati,2001,Northern Territory,20
1802,Marshall Is,2001,Northern Territory,0
1803,"Micronesia, F S",2001,Northern Territory,0
1804,Nauru,2001,Northern Territory,10
1805,N Mariana Is,2001,Northern Territory,0
1806,Palau,2001,Northern Territory,0
1807,Cook Islands,2001,Northern Territory,10
1808,Fiji,2001,Northern Territory,200
1809,French Poly,2001,Northern Territory,10
1810,Niue,2001,Northern Territory,0
1811,Samoa,2001,Northern Territory,20
1812,Samoa American,2001,Northern Territory,0
1813,Tokelau,2001,Northern Territory,0
1814,Tonga,2001,Northern Territory,70
1815,Tuvalu,2001,Northern Territory,0
1816,Wallis/Futuna,2001,Northern Territory,0
1817,Pitcairn Is,2001,Northern Territory,0
1818,"Polynesia, nec",2001,Northern Territory,0
1819,Adelie Land,2001,Northern Territory,0
1820,Argentinian A T,2001,Northern Territory,0
1821,Australian A T,2001,Northern Territory,0
1822,British A T,2001,Northern Territory,0
1823,Chilean A T,2001,Northern Territory,0
1824,Queen Maud Land,2001,Northern Territory,0
1825,Ross Dependency,2001,Northern Territory,0
1826,England,2001,Northern Territory,"6,620"
1827,Isle of Man,2001,Northern Territory,10
1828,N'thern Ireland,2001,Northern Territory,140
1829,Scotland,2001,Northern Territory,"1,000"
1830,Wales,2001,Northern Territory,230
1831,Guernsey,2001,Northern Territory,0
1832,Jersey,2001,Northern Territory,10
1833,Ireland,2001,Northern Territory,400
1834,Austria,2001,Northern Territory,190
1835,Belgium,2001,Northern Territory,60
1836,France,2001,Northern Territory,220
1837,Germany,2001,Northern Territory,"1,200"
1838,Liechtenstein,2001,Northern Territory,0
1839,Luxembourg,2001,Northern Territory,0
1840,Monaco,2001,Northern Territory,0
1841,Netherlands,2001,Northern Territory,690
1842,Switzerland,2001,Northern Territory,240
1843,Denmark,2001,Northern Territory,180
1844,Faroe Islands,2001,Northern Territory,0
1845,Finland,2001,Northern Territory,130
1846,Greenland,2001,Northern Territory,0
1847,Iceland,2001,Northern Territory,10
1848,Norway,2001,Northern Territory,50
1849,Sweden,2001,Northern Territory,100
1850,Aland Islands,2001,Northern Territory,0
1851,Andorra,2001,Northern Territory,0
1852,Gibraltar,2001,Northern Territory,10
1853,Holy See,2001,Northern Territory,0
1854,Italy,2001,Northern Territory,630
1855,Malta,2001,Northern Territory,60
1856,Portugal,2001,Northern Territory,210
1857,San Marino,2001,Northern Territory,0
1858,Spain,2001,Northern Territory,100
1859,Albania,2001,Northern Territory,0
1860,Bosnia/Herzegov,2001,Northern Territory,60
1861,Bulgaria,2001,Northern Territory,10
1862,Croatia,2001,Northern Territory,80
1863,Cyprus,2001,Northern Territory,210
1864,North Macedonia,2001,Northern Territory,20
1865,Greece,2001,Northern Territory,"1,350"
1866,Moldova,2001,Northern Territory,0
1867,Romania,2001,Northern Territory,30
1868,Slovenia,2001,Northern Territory,40
1869,Montenegro,2001,Northern Territory,10
1870,Serbia,2001,Northern Territory,120
1871,Kosovo,2001,Northern Territory,0
1872,Belarus,2001,Northern Territory,0
1873,Czechia,2001,Northern Territory,100
1874,Estonia,2001,Northern Territory,10
1875,Hungary,2001,Northern Territory,130
1876,Latvia,2001,Northern Territory,20
1877,Lithuania,2001,Northern Territory,10
1878,Poland,2001,Northern Territory,140
1879,Russia,2001,Northern Territory,10
1880,Slovakia,2001,Northern Territory,40
1881,Ukraine,2001,Northern Territory,10
1882,Algeria,2001,Northern Territory,30
1883,Egypt,2001,Northern Territory,60
1884,Libya,2001,Northern Territory,0
1885,Morocco,2001,Northern Territory,10
1886,Sudan,2001,Northern Territory,90
1887,Tunisia,2001,Northern Territory,0
1888,Western Sahara,2001,Northern Territory,0
1889,Sp North Africa,2001,Northern Territory,0
1890,South Sudan,2001,Northern Territory,0
1891,Bahrain,2001,Northern Territory,0
1892,Gaza Str/W Bank,2001,Northern Territory,0
1893,Iran,2001,Northern Territory,50
1894,Iraq,2001,Northern Territory,20
1895,Israel,2001,Northern Territory,30
1896,Jordan,2001,Northern Territory,0
1897,Kuwait,2001,Northern Territory,0
1898,Lebanon,2001,Northern Territory,20
1899,Oman,2001,Northern Territory,20
1900,Qatar,2001,Northern Territory,0
1901,Saudi Arabia,2001,Northern Territory,10
1902,Syria,2001,Northern Territory,10
1903,Turkey,2001,Northern Territory,30
1904,Unit Arab Emir,2001,Northern Territory,10
1905,Yemen,2001,Northern Territory,10
1906,Myanmar,2001,Northern Territory,80
1907,Cambodia,2001,Northern Territory,120
1908,Laos,2001,Northern Territory,40
1909,Thailand,2001,Northern Territory,520
1910,Vietnam,2001,Northern Territory,660
1911,Brunei,2001,Northern Territory,50
1912,Indonesia,2001,Northern Territory,950
1913,Malaysia,2001,Northern Territory,730
1914,Philippines,2001,Northern Territory,"2,130"
1915,Singapore,2001,Northern Territory,280
1916,Timor-Leste,2001,Northern Territory,"1,290"
1917,China,2001,Northern Territory,410
1918,Hong Kong,2001,Northern Territory,300
1919,Macau,2001,Northern Territory,10
1920,Mongolia,2001,Northern Territory,0
1921,Taiwan,2001,Northern Territory,60
1922,Japan,2001,Northern Territory,160
1923,"Korea, North",2001,Northern Territory,0
1924,"Korea, South",2001,Northern Territory,80
1925,Bangladesh,2001,Northern Territory,50
1926,Bhutan,2001,Northern Territory,0
1927,India,2001,Northern Territory,590
1928,Maldives,2001,Northern Territory,0
1929,Nepal,2001,Northern Territory,10
1930,Pakistan,2001,Northern Territory,80
1931,Sri Lanka,2001,Northern Territory,350
1932,Afghanistan,2001,Northern Territory,10
1933,Armenia,2001,Northern Territory,0
1934,Azerbaijan,2001,Northern Territory,0
1935,Georgia,2001,Northern Territory,0
1936,Kazakhstan,2001,Northern Territory,0
1937,Kyrgyzstan,2001,Northern Territory,0
1938,Tajikistan,2001,Northern Territory,0
1939,Turkmenistan,2001,Northern Territory,0
1940,Uzbekistan,2001,Northern Territory,0
1941,Bermuda,2001,Northern Territory,0
1942,Canada,2001,Northern Territory,340
1943,St Pierre/Mique,2001,Northern Territory,0
1944,USA,2001,Northern Territory,"1,500"
1945,Argentina,2001,Northern Territory,40
1946,Bolivia,2001,Northern Territory,10
1947,Brazil,2001,Northern Territory,20
1948,Chile,2001,Northern Territory,80
1949,Colombia,2001,Northern Territory,20
1950,Ecuador,2001,Northern Territory,0
1951,Falkland Is,2001,Northern Territory,0
1952,French Guiana,2001,Northern Territory,0
1953,Guyana,2001,Northern Territory,10
1954,Paraguay,2001,Northern Territory,0
1955,Peru,2001,Northern Territory,30
1956,Suriname,2001,Northern Territory,0
1957,Uruguay,2001,Northern Territory,10
1958,Venezuela,2001,Northern Territory,10
1959,"S America, nec",2001,Northern Territory,0
1960,Belize,2001,Northern Territory,0
1961,Costa Rica,2001,Northern Territory,0
1962,El Salvador,2001,Northern Territory,10
1963,Guatemala,2001,Northern Territory,0
1964,Honduras,2001,Northern Territory,0
1965,Mexico,2001,Northern Territory,20
1966,Nicaragua,2001,Northern Territory,0
1967,Panama,2001,Northern Territory,0
1968,Anguilla,2001,Northern Territory,0
1969,Antigua/Barbuda,2001,Northern Territory,0
1970,Aruba,2001,Northern Territory,0
1971,Bahamas,2001,Northern Territory,0
1972,Barbados,2001,Northern Territory,0
1973,Cayman Islands,2001,Northern Territory,0
1974,Cuba,2001,Northern Territory,0
1975,Dominica,2001,Northern Territory,0
1976,Dominican Rep,2001,Northern Territory,10
1977,Grenada,2001,Northern Territory,0
1978,Guadeloupe,2001,Northern Territory,0
1979,Haiti,2001,Northern Territory,0
1980,Jamaica,2001,Northern Territory,20
1981,Martinique,2001,Northern Territory,0
1982,Montserrat,2001,Northern Territory,0
1983,Puerto Rico,2001,Northern Territory,10
1984,St Kitts/Nevis,2001,Northern Territory,0
1985,St Lucia,2001,Northern Territory,0
1986,St Vinc/Grenad,2001,Northern Territory,0
1987,Trinidad/Tobago,2001,Northern Territory,10
1988,Turks/Caicos Is,2001,Northern Territory,0
1989,"Virgin Is, Brit",2001,Northern Territory,0
1990,"Virgin Is, US",2001,Northern Territory,0
1991,St Barthelemy,2001,Northern Territory,0
1992,St Martin (Fr),2001,Northern Territory,0
1993,Bonaire/SE/Saba,2001,Northern Territory,0
1994,Curacao,2001,Northern Territory,0
1995,Sint Maarten Dp,2001,Northern Territory,0
1996,Benin,2001,Northern Territory,0
1997,Burkina Faso,2001,Northern Territory,0
1998,Cameroon,2001,Northern Territory,0
1999,Cabo Verde,2001,Northern Territory,0
2000,Cent Africa Rep,2001,Northern Territory,0
2001,Chad,2001,Northern Territory,0
2002,"Congo, Rep",2001,Northern Territory,0
2003,"Congo, Dem Rep",2001,Northern Territory,0
2004,Cote d'Ivoire,2001,Northern Territory,0
2005,Equator Guinea,2001,Northern Territory,0
2006,Gabon,2001,Northern Territory,0
2007,Gambia,2001,Northern Territory,0
2008,Ghana,2001,Northern Territory,30
2009,Guinea,2001,Northern Territory,0
2010,Guinea-Bissau,2001,Northern Territory,0
2011,Liberia,2001,Northern Territory,0
2012,Mali,2001,Northern Territory,0
2013,Mauritania,2001,Northern Territory,0
2014,Niger,2001,Northern Territory,0
2015,Nigeria,2001,Northern Territory,20
2016,Sao Tome/Princ,2001,Northern Territory,0
2017,Senegal,2001,Northern Territory,10
2018,Sierra Leone,2001,Northern Territory,10
2019,Togo,2001,Northern Territory,0
2020,Angola,2001,Northern Territory,10
2021,Botswana,2001,Northern Territory,0
2022,Burundi,2001,Northern Territory,0
2023,Comoros,2001,Northern Territory,0
2024,Djibouti,2001,Northern Territory,0
2025,Eritrea,2001,Northern Territory,10
2026,Ethiopia,2001,Northern Territory,30
2027,Kenya,2001,Northern Territory,80
2028,Lesotho,2001,Northern Territory,0
2029,Madagascar,2001,Northern Territory,10
2030,Malawi,2001,Northern Territory,10
2031,Mauritius,2001,Northern Territory,30
2032,Mayotte,2001,Northern Territory,0
2033,Mozambique,2001,Northern Territory,20
2034,Namibia,2001,Northern Territory,10
2035,Reunion,2001,Northern Territory,0
2036,Rwanda,2001,Northern Territory,0
2037,St Helena,2001,Northern Territory,0
2038,Seychelles,2001,Northern Territory,30
2039,Somalia,2001,Northern Territory,10
2040,South Africa,2001,Northern Territory,400
2041,Eswatini,2001,Northern Territory,0
2042,Tanzania,2001,Northern Territory,20
2043,Uganda,2001,Northern Territory,20
2044,Zambia,2001,Northern Territory,60
2045,Zimbabwe,2001,Northern Territory,140
2046,"S & E Afr, nec",2001,Northern Territory,0
2047,Inadequately described,2001,Northern Territory,0
2048,Australia,2001,Australian Capital Territory,"247,910"
2049,Norfolk Island,2001,Australian Capital Territory,10
2050,"Aust E T, nec",2001,Australian Capital Territory,0
2051,New Zealand,2001,Australian Capital Territory,"4,360"
2052,New Caledonia,2001,Australian Capital Territory,20
2053,PNG,2001,Australian Capital Territory,820
2054,Solomon Islands,2001,Australian Capital Territory,20
2055,Vanuatu,2001,Australian Capital Territory,30
2056,Guam,2001,Australian Capital Territory,0
2057,Kiribati,2001,Australian Capital Territory,10
2058,Marshall Is,2001,Australian Capital Territory,0
2059,"Micronesia, F S",2001,Australian Capital Territory,0
2060,Nauru,2001,Australian Capital Territory,10
2061,N Mariana Is,2001,Australian Capital Territory,0
2062,Palau,2001,Australian Capital Territory,0
2063,Cook Islands,2001,Australian Capital Territory,20
2064,Fiji,2001,Australian Capital Territory,620
2065,French Poly,2001,Australian Capital Territory,0
2066,Niue,2001,Australian Capital Territory,10
2067,Samoa,2001,Australian Capital Territory,150
2068,Samoa American,2001,Australian Capital Territory,0
2069,Tokelau,2001,Australian Capital Territory,0
2070,Tonga,2001,Australian Capital Territory,150
2071,Tuvalu,2001,Australian Capital Territory,0
2072,Wallis/Futuna,2001,Australian Capital Territory,0
2073,Pitcairn Is,2001,Australian Capital Territory,0
2074,"Polynesia, nec",2001,Australian Capital Territory,0
2075,Adelie Land,2001,Australian Capital Territory,0
2076,Argentinian A T,2001,Australian Capital Territory,0
2077,Australian A T,2001,Australian Capital Territory,0
2078,British A T,2001,Australian Capital Territory,0
