,birth_country,year,destination,values
723,"Congo, Dem Rep",1996,Victoria,0
724,Cote d'Ivoire,1996,Victoria,0
725,Equator Guinea,1996,Victoria,0
726,Gabon,1996,Victoria,0
727,Gambia,1996,Victoria,0
728,Ghana,1996,Victoria,0
729,Guinea,1996,Victoria,0
730,Guinea-Bissau,1996,Victoria,0
731,Liberia,1996,Victoria,0
732,Mali,1996,Victoria,0
733,Mauritania,1996,Victoria,0
734,Niger,1996,Victoria,0
735,Nigeria,1996,Victoria,0
736,Sao Tome/Princ,1996,Victoria,0
737,Senegal,1996,Victoria,0
738,Sierra Leone,1996,Victoria,0
739,Togo,1996,Victoria,0
740,Angola,1996,Victoria,0
741,Botswana,1996,Victoria,0
742,Burundi,1996,Victoria,0
743,Comoros,1996,Victoria,0
744,Djibouti,1996,Victoria,0
745,Eritrea,1996,Victoria,0
746,Ethiopia,1996,Victoria,0
747,Kenya,1996,Victoria,0
748,Lesotho,1996,Victoria,0
749,Madagascar,1996,Victoria,0
750,Malawi,1996,Victoria,0
751,Mauritius,1996,Victoria,"9,030"
752,Mayotte,1996,Victoria,0
753,Mozambique,1996,Victoria,0
754,Namibia,1996,Victoria,0
755,Reunion,1996,Victoria,0
756,Rwanda,1996,Victoria,0
757,St Helena,1996,Victoria,0
758,Seychelles,1996,Victoria,0
759,Somalia,1996,Victoria,0
760,South Africa,1996,Victoria,"12,780"
761,Eswatini,1996,Victoria,0
762,Tanzania,1996,Victoria,0
763,Uganda,1996,Victoria,0
764,Zambia,1996,Victoria,0
765,Zimbabwe,1996,Victoria,0
766,"S & E Afr, nec",1996,Victoria,0
767,Inadequately described,1996,Victoria,"438,160"
768,Australia,1996,Queensland,"2,682,600"
769,Norfolk Island,1996,Queensland,0
770,"Aust E T, nec",1996,Queensland,0
771,New Zealand,1996,Queensland,"105,790"
772,New Caledonia,1996,Queensland,0
773,PNG,1996,Queensland,"13,180"
774,Solomon Islands,1996,Queensland,0
775,Vanuatu,1996,Queensland,0
776,Guam,1996,Queensland,0
777,Kiribati,1996,Queensland,0
778,Marshall Is,1996,Queensland,0
779,"Micronesia, F S",1996,Queensland,0
780,Nauru,1996,Queensland,0
781,N Mariana Is,1996,Queensland,0
782,Palau,1996,Queensland,0
783,Cook Islands,1996,Queensland,0
784,Fiji,1996,Queensland,"6,660"
785,French Poly,1996,Queensland,0
786,Niue,1996,Queensland,0
787,Samoa,1996,Queensland,0
788,Samoa American,1996,Queensland,0
789,Tokelau,1996,Queensland,0
790,Tonga,1996,Queensland,0
791,Tuvalu,1996,Queensland,0
792,Wallis/Futuna,1996,Queensland,0
793,Pitcairn Is,1996,Queensland,0
794,"Polynesia, nec",1996,Queensland,0
795,Adelie Land,1996,Queensland,0
796,Argentinian A T,1996,Queensland,0
797,Australian A T,1996,Queensland,0
798,British A T,1996,Queensland,0
799,Chilean A T,1996,Queensland,0
800,Queen Maud Land,1996,Queensland,0
801,Ross Dependency,1996,Queensland,0
802,England,1996,Queensland,0
803,Isle of Man,1996,Queensland,0
804,N'thern Ireland,1996,Queensland,0
805,Scotland,1996,Queensland,0
806,Wales,1996,Queensland,0
807,Guernsey,1996,Queensland,0
808,Jersey,1996,Queensland,0
809,Ireland,1996,Queensland,"7,070"
810,Austria,1996,Queensland,"3,010"
811,Belgium,1996,Queensland,0
812,France,1996,Queensland,"3,040"
813,Germany,1996,Queensland,"19,780"
814,Liechtenstein,1996,Queensland,0
815,Luxembourg,1996,Queensland,0
816,Monaco,1996,Queensland,0
817,Netherlands,1996,Queensland,"16,220"
818,Switzerland,1996,Queensland,"2,230"
819,Denmark,1996,Queensland,"2,550"
820,Faroe Islands,1996,Queensland,0
821,Finland,1996,Queensland,"2,950"
822,Greenland,1996,Queensland,0
823,Iceland,1996,Queensland,0
824,Norway,1996,Queensland,0
825,Sweden,1996,Queensland,0
826,Aland Islands,1996,Queensland,0
827,Andorra,1996,Queensland,0
828,Gibraltar,1996,Queensland,0
829,Holy See,1996,Queensland,0
830,Italy,1996,Queensland,"16,650"
831,Malta,1996,Queensland,"3,010"
832,Portugal,1996,Queensland,860
833,San Marino,1996,Queensland,0
834,Spain,1996,Queensland,"1,950"
835,Albania,1996,Queensland,0
836,Bosnia/Herzegov,1996,Queensland,0
837,Bulgaria,1996,Queensland,0
838,Croatia,1996,Queensland,0
839,Cyprus,1996,Queensland,"1,300"
840,North Macedonia,1996,Queensland,0
841,Greece,1996,Queensland,"4,590"
842,Moldova,1996,Queensland,0
843,Romania,1996,Queensland,"1,550"
844,Slovenia,1996,Queensland,0
845,Montenegro,1996,Queensland,0
846,Serbia,1996,Queensland,0
847,Kosovo,1996,Queensland,0
848,Belarus,1996,Queensland,0
849,Czechia,1996,Queensland,0
850,Estonia,1996,Queensland,200
851,Hungary,1996,Queensland,"3,310"
852,Latvia,1996,Queensland,850
853,Lithuania,1996,Queensland,360
854,Poland,1996,Queensland,"5,900"
855,Russia,1996,Queensland,0
856,Slovakia,1996,Queensland,0
857,Ukraine,1996,Queensland,"1,000"
858,Algeria,1996,Queensland,0
859,Egypt,1996,Queensland,"1,590"
860,Libya,1996,Queensland,0
861,Morocco,1996,Queensland,0
862,Sudan,1996,Queensland,0
863,Tunisia,1996,Queensland,0
864,Western Sahara,1996,Queensland,0
865,Sp North Africa,1996,Queensland,0
866,South Sudan,1996,Queensland,0
867,Bahrain,1996,Queensland,0
868,Gaza Str/W Bank,1996,Queensland,0
869,Iran,1996,Queensland,"1,220"
870,Iraq,1996,Queensland,0
871,Israel,1996,Queensland,380
872,Jordan,1996,Queensland,0
873,Kuwait,1996,Queensland,0
874,Lebanon,1996,Queensland,"1,220"
875,Oman,1996,Queensland,0
876,Qatar,1996,Queensland,0
877,Saudi Arabia,1996,Queensland,0
878,Syria,1996,Queensland,0
879,Turkey,1996,Queensland,940
880,Unit Arab Emir,1996,Queensland,0
881,Yemen,1996,Queensland,0
882,Myanmar,1996,Queensland,520
883,Cambodia,1996,Queensland,770
884,Laos,1996,Queensland,890
885,Thailand,1996,Queensland,"2,360"
886,Vietnam,1996,Queensland,"11,290"
887,Brunei,1996,Queensland,0
888,Indonesia,1996,Queensland,"4,850"
889,Malaysia,1996,Queensland,0
890,Philippines,1996,Queensland,"14,490"
891,Singapore,1996,Queensland,"3,700"
892,Timor-Leste,1996,Queensland,0
893,China,1996,Queensland,"7,660"
894,Hong Kong,1996,Queensland,0
895,Macau,1996,Queensland,0
896,Mongolia,1996,Queensland,0
897,Taiwan,1996,Queensland,0
898,Japan,1996,Queensland,"5,880"
899,"Korea, North",1996,Queensland,0
900,"Korea, South",1996,Queensland,"2,800"
901,Bangladesh,1996,Queensland,0
902,Bhutan,1996,Queensland,0
903,India,1996,Queensland,"5,870"
904,Maldives,1996,Queensland,0
905,Nepal,1996,Queensland,0
906,Pakistan,1996,Queensland,0
907,Sri Lanka,1996,Queensland,"3,930"
908,Afghanistan,1996,Queensland,0
909,Armenia,1996,Queensland,0
910,Azerbaijan,1996,Queensland,0
911,Georgia,1996,Queensland,0
912,Kazakhstan,1996,Queensland,0
913,Kyrgyzstan,1996,Queensland,0
914,Tajikistan,1996,Queensland,0
915,Turkmenistan,1996,Queensland,0
916,Uzbekistan,1996,Queensland,0
917,Bermuda,1996,Queensland,0
918,Canada,1996,Queensland,"5,980"
919,St Pierre/Mique,1996,Queensland,0
920,USA,1996,Queensland,"10,090"
921,Argentina,1996,Queensland,810
922,Bolivia,1996,Queensland,0
923,Brazil,1996,Queensland,0
924,Chile,1996,Queensland,"1,280"
925,Colombia,1996,Queensland,0
926,Ecuador,1996,Queensland,0
927,Falkland Is,1996,Queensland,0
928,French Guiana,1996,Queensland,0
929,Guyana,1996,Queensland,0
930,Paraguay,1996,Queensland,0
931,Peru,1996,Queensland,0
932,Suriname,1996,Queensland,0
933,Uruguay,1996,Queensland,420
934,Venezuela,1996,Queensland,0
935,"S America, nec",1996,Queensland,0
936,Belize,1996,Queensland,0
937,Costa Rica,1996,Queensland,0
938,El Salvador,1996,Queensland,0
939,Guatemala,1996,Queensland,0
940,Honduras,1996,Queensland,0
941,Mexico,1996,Queensland,0
942,Nicaragua,1996,Queensland,0
943,Panama,1996,Queensland,0
944,Anguilla,1996,Queensland,0
945,Antigua/Barbuda,1996,Queensland,0
946,Aruba,1996,Queensland,0
947,Bahamas,1996,Queensland,0
948,Barbados,1996,Queensland,0
949,Cayman Islands,1996,Queensland,0
950,Cuba,1996,Queensland,0
951,Dominica,1996,Queensland,0
952,Dominican Rep,1996,Queensland,0
953,Grenada,1996,Queensland,0
954,Guadeloupe,1996,Queensland,0
955,Haiti,1996,Queensland,0
956,Jamaica,1996,Queensland,0
957,Martinique,1996,Queensland,0
958,Montserrat,1996,Queensland,0
959,Puerto Rico,1996,Queensland,0
960,St Kitts/Nevis,1996,Queensland,0
961,St Lucia,1996,Queensland,0
962,St Vinc/Grenad,1996,Queensland,0
963,Trinidad/Tobago,1996,Queensland,0
964,Turks/Caicos Is,1996,Queensland,0
965,"Virgin Is, Brit",1996,Queensland,0
966,"Virgin Is, US",1996,Queensland,0
967,St Barthelemy,1996,Queensland,0
968,St Martin (Fr),1996,Queensland,0
969,Bonaire/SE/Saba,1996,Queensland,0
970,Curacao,1996,Queensland,0
971,Sint Maarten Dp,1996,Queensland,0
972,Benin,1996,Queensland,0
973,Burkina Faso,1996,Queensland,0
974,Cameroon,1996,Queensland,0
975,Cabo Verde,1996,Queensland,0
976,Cent Africa Rep,1996,Queensland,0
977,Chad,1996,Queensland,0
978,"Congo, Rep",1996,Queensland,0
979,"Congo, Dem Rep",1996,Queensland,0
980,Cote d'Ivoire,1996,Queensland,0
981,Equator Guinea,1996,Queensland,0
982,Gabon,1996,Queensland,0
983,Gambia,1996,Queensland,0
984,Ghana,1996,Queensland,0
985,Guinea,1996,Queensland,0
986,Guinea-Bissau,1996,Queensland,0
987,Liberia,1996,Queensland,0
988,Mali,1996,Queensland,0
989,Mauritania,1996,Queensland,0
990,Niger,1996,Queensland,0
991,Nigeria,1996,Queensland,0
992,Sao Tome/Princ,1996,Queensland,0
993,Senegal,1996,Queensland,0
994,Sierra Leone,1996,Queensland,0
995,Togo,1996,Queensland,0
996,Angola,1996,Queensland,0
997,Botswana,1996,Queensland,0
998,Burundi,1996,Queensland,0
999,Comoros,1996,Queensland,0
1000,Djibouti,1996,Queensland,0
1001,Eritrea,1996,Queensland,0
1002,Ethiopia,1996,Queensland,0
1003,Kenya,1996,Queensland,0
1004,Lesotho,1996,Queensland,0
1005,Madagascar,1996,Queensland,0
1006,Malawi,1996,Queensland,0
1007,Mauritius,1996,Queensland,970
1008,Mayotte,1996,Queensland,0
1009,Mozambique,1996,Queensland,0
1010,Namibia,1996,Queensland,0
1011,Reunion,1996,Queensland,0
1012,Rwanda,1996,Queensland,0
1013,St Helena,1996,Queensland,0
1014,Seychelles,1996,Queensland,0
1015,Somalia,1996,Queensland,0
1016,South Africa,1996,Queensland,"9,190"
1017,Eswatini,1996,Queensland,0
1018,Tanzania,1996,Queensland,0
1019,Uganda,1996,Queensland,0
1020,Zambia,1996,Queensland,0
1021,Zimbabwe,1996,Queensland,0
1022,"S & E Afr, nec",1996,Queensland,0
1023,Inadequately described,1996,Queensland,"297,500"
1024,Australia,1996,South Australia,"1,161,070"
1025,Norfolk Island,1996,South Australia,0
1026,"Aust E T, nec",1996,South Australia,0
1027,New Zealand,1996,South Australia,"10,520"
1028,New Caledonia,1996,South Australia,0
1029,PNG,1996,South Australia,"1,030"
1030,Solomon Islands,1996,South Australia,0
1031,Vanuatu,1996,South Australia,0
1032,Guam,1996,South Australia,0
1033,Kiribati,1996,South Australia,0
1034,Marshall Is,1996,South Australia,0
1035,"Micronesia, F S",1996,South Australia,0
1036,Nauru,1996,South Australia,0
1037,N Mariana Is,1996,South Australia,0
1038,Palau,1996,South Australia,0
1039,Cook Islands,1996,South Australia,0
1040,Fiji,1996,South Australia,900
1041,French Poly,1996,South Australia,0
1042,Niue,1996,South Australia,0
1043,Samoa,1996,South Australia,0
1044,Samoa American,1996,South Australia,0
1045,Tokelau,1996,South Australia,0
1046,Tonga,1996,South Australia,0
1047,Tuvalu,1996,South Australia,0
1048,Wallis/Futuna,1996,South Australia,0
1049,Pitcairn Is,1996,South Australia,0
1050,"Polynesia, nec",1996,South Australia,0
1051,Adelie Land,1996,South Australia,0
1052,Argentinian A T,1996,South Australia,0
1053,Australian A T,1996,South Australia,0
1054,British A T,1996,South Australia,0
1055,Chilean A T,1996,South Australia,0
1056,Queen Maud Land,1996,South Australia,0
1057,Ross Dependency,1996,South Australia,0
1058,England,1996,South Australia,0
1059,Isle of Man,1996,South Australia,0
1060,N'thern Ireland,1996,South Australia,0
1061,Scotland,1996,South Australia,0
1062,Wales,1996,South Australia,0
1063,Guernsey,1996,South Australia,0
1064,Jersey,1996,South Australia,0
1065,Ireland,1996,South Australia,"3,830"
1066,Austria,1996,South Australia,"2,170"
1067,Belgium,1996,South Australia,0
1068,France,1996,South Australia,"1,110"
1069,Germany,1996,South Australia,"15,340"
1070,Liechtenstein,1996,South Australia,0
1071,Luxembourg,1996,South Australia,0
1072,Monaco,1996,South Australia,0
1073,Netherlands,1996,South Australia,"10,170"
1074,Switzerland,1996,South Australia,550
1075,Denmark,1996,South Australia,730
1076,Faroe Islands,1996,South Australia,0
1077,Finland,1996,South Australia,660
1078,Greenland,1996,South Australia,0
1079,Iceland,1996,South Australia,0
1080,Norway,1996,South Australia,0
1081,Sweden,1996,South Australia,0
1082,Aland Islands,1996,South Australia,0
1083,Andorra,1996,South Australia,0
1084,Gibraltar,1996,South Australia,0
1085,Holy See,1996,South Australia,0
1086,Italy,1996,South Australia,"29,420"
1087,Malta,1996,South Australia,"2,270"
1088,Portugal,1996,South Australia,560
1089,San Marino,1996,South Australia,0
1090,Spain,1996,South Australia,840
1091,Albania,1996,South Australia,0
1092,Bosnia/Herzegov,1996,South Australia,0
1093,Bulgaria,1996,South Australia,0
1094,Croatia,1996,South Australia,0
1095,Cyprus,1996,South Australia,"1,840"
1096,North Macedonia,1996,South Australia,0
1097,Greece,1996,South Australia,"14,370"
1098,Moldova,1996,South Australia,0
1099,Romania,1996,South Australia,"1,070"
1100,Slovenia,1996,South Australia,0
1101,Montenegro,1996,South Australia,0
1102,Serbia,1996,South Australia,0
1103,Kosovo,1996,South Australia,0
1104,Belarus,1996,South Australia,0
1105,Czechia,1996,South Australia,0
1106,Estonia,1996,South Australia,400
1107,Hungary,1996,South Australia,"2,480"
1108,Latvia,1996,South Australia,"1,530"
1109,Lithuania,1996,South Australia,790
1110,Poland,1996,South Australia,"9,140"
1111,Russia,1996,South Australia,0
1112,Slovakia,1996,South Australia,0
1113,Ukraine,1996,South Australia,"2,030"
1114,Algeria,1996,South Australia,0
1115,Egypt,1996,South Australia,"1,300"
1116,Libya,1996,South Australia,0
1117,Morocco,1996,South Australia,0
1118,Sudan,1996,South Australia,0
1119,Tunisia,1996,South Australia,0
1120,Western Sahara,1996,South Australia,0
1121,Sp North Africa,1996,South Australia,0
1122,South Sudan,1996,South Australia,0
1123,Bahrain,1996,South Australia,0
1124,Gaza Str/W Bank,1996,South Australia,0
1125,Iran,1996,South Australia,"1,640"
1126,Iraq,1996,South Australia,0
1127,Israel,1996,South Australia,160
1128,Jordan,1996,South Australia,0
1129,Kuwait,1996,South Australia,0
1130,Lebanon,1996,South Australia,"1,720"
1131,Oman,1996,South Australia,0
1132,Qatar,1996,South Australia,0
1133,Saudi Arabia,1996,South Australia,0
1134,Syria,1996,South Australia,0
1135,Turkey,1996,South Australia,630
1136,Unit Arab Emir,1996,South Australia,0
1137,Yemen,1996,South Australia,0
1138,Myanmar,1996,South Australia,130
1139,Cambodia,1996,South Australia,"2,630"
1140,Laos,1996,South Australia,300
1141,Thailand,1996,South Australia,"1,150"
1142,Vietnam,1996,South Australia,"11,300"
1143,Brunei,1996,South Australia,0
1144,Indonesia,1996,South Australia,"1,490"
1145,Malaysia,1996,South Australia,0
1146,Philippines,1996,South Australia,"4,570"
1147,Singapore,1996,South Australia,"1,220"
1148,Timor-Leste,1996,South Australia,0
1149,China,1996,South Australia,"3,360"
1150,Hong Kong,1996,South Australia,0
1151,Macau,1996,South Australia,0
1152,Mongolia,1996,South Australia,0
1153,Taiwan,1996,South Australia,0
1154,Japan,1996,South Australia,860
1155,"Korea, North",1996,South Australia,0
1156,"Korea, South",1996,South Australia,790
1157,Bangladesh,1996,South Australia,0
1158,Bhutan,1996,South Australia,0
1159,India,1996,South Australia,"3,580"
1160,Maldives,1996,South Australia,0
1161,Nepal,1996,South Australia,0
1162,Pakistan,1996,South Australia,0
1163,Sri Lanka,1996,South Australia,"1,340"
1164,Afghanistan,1996,South Australia,0
1165,Armenia,1996,South Australia,0
1166,Azerbaijan,1996,South Australia,0
1167,Georgia,1996,South Australia,0
1168,Kazakhstan,1996,South Australia,0
1169,Kyrgyzstan,1996,South Australia,0
1170,Tajikistan,1996,South Australia,0
1171,Turkmenistan,1996,South Australia,0
1172,Uzbekistan,1996,South Australia,0
1173,Bermuda,1996,South Australia,0
1174,Canada,1996,South Australia,"1,730"
1175,St Pierre/Mique,1996,South Australia,0
1176,USA,1996,South Australia,"3,610"
1177,Argentina,1996,South Australia,330
1178,Bolivia,1996,South Australia,0
1179,Brazil,1996,South Australia,0
1180,Chile,1996,South Australia,780
1181,Colombia,1996,South Australia,0
1182,Ecuador,1996,South Australia,0
1183,Falkland Is,1996,South Australia,0
1184,French Guiana,1996,South Australia,0
1185,Guyana,1996,South Australia,0
1186,Paraguay,1996,South Australia,0
1187,Peru,1996,South Australia,0
1188,Suriname,1996,South Australia,0
1189,Uruguay,1996,South Australia,130
1190,Venezuela,1996,South Australia,0
1191,"S America, nec",1996,South Australia,0
1192,Belize,1996,South Australia,0
1193,Costa Rica,1996,South Australia,0
1194,El Salvador,1996,South Australia,0
1195,Guatemala,1996,South Australia,0
1196,Honduras,1996,South Australia,0
1197,Mexico,1996,South Australia,0
1198,Nicaragua,1996,South Australia,0
1199,Panama,1996,South Australia,0
1200,Anguilla,1996,South Australia,0
1201,Antigua/Barbuda,1996,South Australia,0
1202,Aruba,1996,South Australia,0
1203,Bahamas,1996,South Australia,0
1204,Barbados,1996,South Australia,0
1205,Cayman Islands,1996,South Australia,0
1206,Cuba,1996,South Australia,0
1207,Dominica,1996,South Australia,0
1208,Dominican Rep,1996,South Australia,0
1209,Grenada,1996,South Australia,0
1210,Guadeloupe,1996,South Australia,0
1211,Haiti,1996,South Australia,0
1212,Jamaica,1996,South Australia,0
1213,Martinique,1996,South Australia,0
1214,Montserrat,1996,South Australia,0
1215,Puerto Rico,1996,South Australia,0
1216,St Kitts/Nevis,1996,South Australia,0
1217,St Lucia,1996,South Australia,0
1218,St Vinc/Grenad,1996,South Australia,0
1219,Trinidad/Tobago,1996,South Australia,0
1220,Turks/Caicos Is,1996,South Australia,0
1221,"Virgin Is, Brit",1996,South Australia,0
1222,"Virgin Is, US",1996,South Australia,0
1223,St Barthelemy,1996,South Australia,0
1224,St Martin (Fr),1996,South Australia,0
1225,Bonaire/SE/Saba,1996,South Australia,0
1226,Curacao,1996,South Australia,0
1227,Sint Maarten Dp,1996,South Australia,0
1228,Benin,1996,South Australia,0
1229,Burkina Faso,1996,South Australia,0
1230,Cameroon,1996,South Australia,0
1231,Cabo Verde,1996,South Australia,0
1232,Cent Africa Rep,1996,South Australia,0
1233,Chad,1996,South Australia,0
1234,"Congo, Rep",1996,South Australia,0
1235,"Congo, Dem Rep",1996,South Australia,0
1236,Cote d'Ivoire,1996,South Australia,0
1237,Equator Guinea,1996,South Australia,0
1238,Gabon,1996,South Australia,0
1239,Gambia,1996,South Australia,0
1240,Ghana,1996,South Australia,0
1241,Guinea,1996,South Australia,0
1242,Guinea-Bissau,1996,South Australia,0
1243,Liberia,1996,South Australia,0
1244,Mali,1996,South Australia,0
1245,Mauritania,1996,South Australia,0
1246,Niger,1996,South Australia,0
1247,Nigeria,1996,South Australia,0
1248,Sao Tome/Princ,1996,South Australia,0
1249,Senegal,1996,South Australia,0
1250,Sierra Leone,1996,South Australia,0
1251,Togo,1996,South Australia,0
1252,Angola,1996,South Australia,0
1253,Botswana,1996,South Australia,0
1254,Burundi,1996,South Australia,0
1255,Comoros,1996,South Australia,0
1256,Djibouti,1996,South Australia,0
1257,Eritrea,1996,South Australia,0
1258,Ethiopia,1996,South Australia,0
1259,Kenya,1996,South Australia,0
1260,Lesotho,1996,South Australia,0
1261,Madagascar,1996,South Australia,0
1262,Malawi,1996,South Australia,0
1263,Mauritius,1996,South Australia,120
1264,Mayotte,1996,South Australia,0
1265,Mozambique,1996,South Australia,0
1266,Namibia,1996,South Australia,0
1267,Reunion,1996,South Australia,0
1268,Rwanda,1996,South Australia,0
1269,St Helena,1996,South Australia,0
1270,Seychelles,1996,South Australia,0
1271,Somalia,1996,South Australia,0
1272,South Africa,1996,South Australia,"2,380"
1273,Eswatini,1996,South Australia,0
1274,Tanzania,1996,South Australia,0
1275,Uganda,1996,South Australia,0
1276,Zambia,1996,South Australia,0
1277,Zimbabwe,1996,South Australia,0
1278,"S & E Afr, nec",1996,South Australia,0
1279,Inadequately described,1996,South Australia,"147,040"
1280,Australia,1996,Western Australia,"1,336,820"
1281,Norfolk Island,1996,Western Australia,0
1282,"Aust E T, nec",1996,Western Australia,0
1283,New Zealand,1996,Western Australia,"45,510"
1284,New Caledonia,1996,Western Australia,0
1285,PNG,1996,Western Australia,"1,320"
1286,Solomon Islands,1996,Western Australia,0
1287,Vanuatu,1996,Western Australia,0
1288,Guam,1996,Western Australia,0
1289,Kiribati,1996,Western Australia,0
1290,Marshall Is,1996,Western Australia,0
1291,"Micronesia, F S",1996,Western Australia,0
1292,Nauru,1996,Western Australia,0
1293,N Mariana Is,1996,Western Australia,0
1294,Palau,1996,Western Australia,0
1295,Cook Islands,1996,Western Australia,0
1296,Fiji,1996,Western Australia,720
1297,French Poly,1996,Western Australia,0
1298,Niue,1996,Western Australia,0
1299,Samoa,1996,Western Australia,0
1300,Samoa American,1996,Western Australia,0
1301,Tokelau,1996,Western Australia,0
1302,Tonga,1996,Western Australia,0
1303,Tuvalu,1996,Western Australia,0
1304,Wallis/Futuna,1996,Western Australia,0
1305,Pitcairn Is,1996,Western Australia,0
1306,"Polynesia, nec",1996,Western Australia,0
1307,Adelie Land,1996,Western Australia,0
1308,Argentinian A T,1996,Western Australia,0
1309,Australian A T,1996,Western Australia,0
1310,British A T,1996,Western Australia,0
1311,Chilean A T,1996,Western Australia,0
1312,Queen Maud Land,1996,Western Australia,0
1313,Ross Dependency,1996,Western Australia,0
1314,England,1996,Western Australia,0
1315,Isle of Man,1996,Western Australia,0
1316,N'thern Ireland,1996,Western Australia,0
1317,Scotland,1996,Western Australia,0
1318,Wales,1996,Western Australia,0
1319,Guernsey,1996,Western Australia,0
1320,Jersey,1996,Western Australia,0
1321,Ireland,1996,Western Australia,"10,770"
1322,Austria,1996,Western Australia,"1,910"
1323,Belgium,1996,Western Australia,0
1324,France,1996,Western Australia,"1,770"
1325,Germany,1996,Western Australia,"12,320"
1326,Liechtenstein,1996,Western Australia,0
1327,Luxembourg,1996,Western Australia,0
1328,Monaco,1996,Western Australia,0
1329,Netherlands,1996,Western Australia,"13,540"
1330,Switzerland,1996,Western Australia,"1,650"
1331,Denmark,1996,Western Australia,"1,350"
1332,Faroe Islands,1996,Western Australia,0
1333,Finland,1996,Western Australia,650
1334,Greenland,1996,Western Australia,0
1335,Iceland,1996,Western Australia,0
1336,Norway,1996,Western Australia,0
1337,Sweden,1996,Western Australia,0
1338,Aland Islands,1996,Western Australia,0
1339,Andorra,1996,Western Australia,0
1340,Gibraltar,1996,Western Australia,0
1341,Holy See,1996,Western Australia,0
1342,Italy,1996,Western Australia,"29,770"
1343,Malta,1996,Western Australia,"1,360"
1344,Portugal,1996,Western Australia,"3,170"
1345,San Marino,1996,Western Australia,0
1346,Spain,1996,Western Australia,"1,300"
1347,Albania,1996,Western Australia,0
1348,Bosnia/Herzegov,1996,Western Australia,0
1349,Bulgaria,1996,Western Australia,0
1350,Croatia,1996,Western Australia,0
1351,Cyprus,1996,Western Australia,520
1352,North Macedonia,1996,Western Australia,0
1353,Greece,1996,Western Australia,"4,280"
1354,Moldova,1996,Western Australia,0
1355,Romania,1996,Western Australia,"1,410"
1356,Slovenia,1996,Western Australia,0
1357,Montenegro,1996,Western Australia,0
1358,Serbia,1996,Western Australia,0
1359,Kosovo,1996,Western Australia,0
1360,Belarus,1996,Western Australia,0
1361,Czechia,1996,Western Australia,0
1362,Estonia,1996,Western Australia,190
1363,Hungary,1996,Western Australia,"1,760"
1364,Latvia,1996,Western Australia,840
1365,Lithuania,1996,Western Australia,350
1366,Poland,1996,Western Australia,"8,610"
1367,Russia,1996,Western Australia,0
1368,Slovakia,1996,Western Australia,0
1369,Ukraine,1996,Western Australia,940
1370,Algeria,1996,Western Australia,0
1371,Egypt,1996,Western Australia,"1,960"
1372,Libya,1996,Western Australia,0
1373,Morocco,1996,Western Australia,0
1374,Sudan,1996,Western Australia,0
1375,Tunisia,1996,Western Australia,0
1376,Western Sahara,1996,Western Australia,0
1377,Sp North Africa,1996,Western Australia,0
1378,South Sudan,1996,Western Australia,0
1379,Bahrain,1996,Western Australia,0
1380,Gaza Str/W Bank,1996,Western Australia,0
1381,Iran,1996,Western Australia,"1,880"
1382,Iraq,1996,Western Australia,0
1383,Israel,1996,Western Australia,670
1384,Jordan,1996,Western Australia,0
1385,Kuwait,1996,Western Australia,0
1386,Lebanon,1996,Western Australia,"1,010"
1387,Oman,1996,Western Australia,0
1388,Qatar,1996,Western Australia,0
1389,Saudi Arabia,1996,Western Australia,0
1390,Syria,1996,Western Australia,0
1391,Turkey,1996,Western Australia,830
1392,Unit Arab Emir,1996,Western Australia,0
1393,Yemen,1996,Western Australia,0
1394,Myanmar,1996,Western Australia,"6,710"
1395,Cambodia,1996,Western Australia,780
1396,Laos,1996,Western Australia,130
1397,Thailand,1996,Western Australia,"2,540"
1398,Vietnam,1996,Western Australia,"11,540"
1399,Brunei,1996,Western Australia,0
1400,Indonesia,1996,Western Australia,"7,140"
1401,Malaysia,1996,Western Australia,0
1402,Philippines,1996,Western Australia,"5,860"
1403,Singapore,1996,Western Australia,"10,630"
1404,Timor-Leste,1996,Western Australia,0
1405,China,1996,Western Australia,"5,400"
1406,Hong Kong,1996,Western Australia,0
1407,Macau,1996,Western Australia,0
1408,Mongolia,1996,Western Australia,0
1409,Taiwan,1996,Western Australia,0
1410,Japan,1996,Western Australia,"2,180"
1411,"Korea, North",1996,Western Australia,0
1412,"Korea, South",1996,Western Australia,"1,360"
1413,Bangladesh,1996,Western Australia,0
1414,Bhutan,1996,Western Australia,0
1415,India,1996,Western Australia,"14,480"
1416,Maldives,1996,Western Australia,0
1417,Nepal,1996,Western Australia,0
1418,Pakistan,1996,Western Australia,0
1419,Sri Lanka,1996,Western Australia,"3,430"
1420,Afghanistan,1996,Western Australia,0
1421,Armenia,1996,Western Australia,0
1422,Azerbaijan,1996,Western Australia,0
1423,Georgia,1996,Western Australia,0
1424,Kazakhstan,1996,Western Australia,0
1425,Kyrgyzstan,1996,Western Australia,0
1426,Tajikistan,1996,Western Australia,0
1427,Turkmenistan,1996,Western Australia,0
1428,Uzbekistan,1996,Western Australia,0
1429,Bermuda,1996,Western Australia,0
1430,Canada,1996,Western Australia,"3,970"
1431,St Pierre/Mique,1996,Western Australia,0
1432,USA,1996,Western Australia,"6,890"
1433,Argentina,1996,Western Australia,610
1434,Bolivia,1996,Western Australia,0
1435,Brazil,1996,Western Australia,0
1436,Chile,1996,Western Australia,"1,440"
1437,Colombia,1996,Western Australia,0
