,birth_country,year,destination,values
2107,Andorra,2006,Australian Capital Territory,0
2108,Gibraltar,2006,Australian Capital Territory,10
2109,Holy See,2006,Australian Capital Territory,0
2110,Italy,2006,Australian Capital Territory,"2,410"
2111,Malta,2006,Australian Capital Territory,340
2112,Portugal,2006,Australian Capital Territory,240
2113,San Marino,2006,Australian Capital Territory,0
2114,Spain,2006,Australian Capital Territory,600
2115,Albania,2006,Australian Capital Territory,10
2116,Bosnia/Herzegov,2006,Australian Capital Territory,570
2117,Bulgaria,2006,Australian Capital Territory,40
2118,Croatia,2006,Australian Capital Territory,"2,020"
2119,Cyprus,2006,Australian Capital Territory,140
2120,North Macedonia,2006,Australian Capital Territory,470
2121,Greece,2006,Australian Capital Territory,"1,440"
2122,Moldova,2006,Australian Capital Territory,0
2123,Romania,2006,Australian Capital Territory,150
2124,Slovenia,2006,Australian Capital Territory,220
2125,Montenegro,2006,Australian Capital Territory,20
2126,Serbia,2006,Australian Capital Territory,810
2127,Kosovo,2006,Australian Capital Territory,0
2128,Belarus,2006,Australian Capital Territory,20
2129,Czechia,2006,Australian Capital Territory,290
2130,Estonia,2006,Australian Capital Territory,50
2131,Hungary,2006,Australian Capital Territory,490
2132,Latvia,2006,Australian Capital Territory,170
2133,Lithuania,2006,Australian Capital Territory,80
2134,Poland,2006,Australian Capital Territory,"1,300"
2135,Russia,2006,Australian Capital Territory,330
2136,Slovakia,2006,Australian Capital Territory,50
2137,Ukraine,2006,Australian Capital Territory,180
2138,Algeria,2006,Australian Capital Territory,20
2139,Egypt,2006,Australian Capital Territory,260
2140,Libya,2006,Australian Capital Territory,20
2141,Morocco,2006,Australian Capital Territory,20
2142,Sudan,2006,Australian Capital Territory,250
2143,Tunisia,2006,Australian Capital Territory,0
2144,Western Sahara,2006,Australian Capital Territory,0
2145,Sp North Africa,2006,Australian Capital Territory,0
2146,South Sudan,2006,Australian Capital Territory,0
2147,Bahrain,2006,Australian Capital Territory,20
2148,Gaza Str/W Bank,2006,Australian Capital Territory,40
2149,Iran,2006,Australian Capital Territory,420
2150,Iraq,2006,Australian Capital Territory,150
2151,Israel,2006,Australian Capital Territory,110
2152,Jordan,2006,Australian Capital Territory,80
2153,Kuwait,2006,Australian Capital Territory,40
2154,Lebanon,2006,Australian Capital Territory,420
2155,Oman,2006,Australian Capital Territory,10
2156,Qatar,2006,Australian Capital Territory,10
2157,Saudi Arabia,2006,Australian Capital Territory,80
2158,Syria,2006,Australian Capital Territory,40
2159,Turkey,2006,Australian Capital Territory,210
2160,Unit Arab Emir,2006,Australian Capital Territory,40
2161,Yemen,2006,Australian Capital Territory,20
2162,Myanmar,2006,Australian Capital Territory,350
2163,Cambodia,2006,Australian Capital Territory,280
2164,Laos,2006,Australian Capital Territory,710
2165,Thailand,2006,Australian Capital Territory,890
2166,Vietnam,2006,Australian Capital Territory,"2,630"
2167,Brunei,2006,Australian Capital Territory,40
2168,Indonesia,2006,Australian Capital Territory,890
2169,Malaysia,2006,Australian Capital Territory,"2,050"
2170,Philippines,2006,Australian Capital Territory,"1,940"
2171,Singapore,2006,Australian Capital Territory,790
2172,Timor-Leste,2006,Australian Capital Territory,30
2173,China,2006,Australian Capital Territory,"4,350"
2174,Hong Kong,2006,Australian Capital Territory,"1,410"
2175,Macau,2006,Australian Capital Territory,30
2176,Mongolia,2006,Australian Capital Territory,20
2177,Taiwan,2006,Australian Capital Territory,290
2178,Japan,2006,Australian Capital Territory,620
2179,"Korea, North",2006,Australian Capital Territory,20
2180,"Korea, South",2006,Australian Capital Territory,970
2181,Bangladesh,2006,Australian Capital Territory,640
2182,Bhutan,2006,Australian Capital Territory,30
2183,India,2006,Australian Capital Territory,"3,200"
2184,Maldives,2006,Australian Capital Territory,10
2185,Nepal,2006,Australian Capital Territory,70
2186,Pakistan,2006,Australian Capital Territory,600
2187,Sri Lanka,2006,Australian Capital Territory,"1,930"
2188,Afghanistan,2006,Australian Capital Territory,300
2189,Armenia,2006,Australian Capital Territory,10
2190,Azerbaijan,2006,Australian Capital Territory,0
2191,Georgia,2006,Australian Capital Territory,0
2192,Kazakhstan,2006,Australian Capital Territory,20
2193,Kyrgyzstan,2006,Australian Capital Territory,0
2194,Tajikistan,2006,Australian Capital Territory,0
2195,Turkmenistan,2006,Australian Capital Territory,0
2196,Uzbekistan,2006,Australian Capital Territory,20
2197,Bermuda,2006,Australian Capital Territory,10
2198,Canada,2006,Australian Capital Territory,"1,100"
2199,St Pierre/Mique,2006,Australian Capital Territory,0
2200,USA,2006,Australian Capital Territory,"2,410"
2201,Argentina,2006,Australian Capital Territory,280
2202,Bolivia,2006,Australian Capital Territory,10
2203,Brazil,2006,Australian Capital Territory,190
2204,Chile,2006,Australian Capital Territory,780
2205,Colombia,2006,Australian Capital Territory,90
2206,Ecuador,2006,Australian Capital Territory,40
2207,Falkland Is,2006,Australian Capital Territory,0
2208,French Guiana,2006,Australian Capital Territory,0
2209,Guyana,2006,Australian Capital Territory,10
2210,Paraguay,2006,Australian Capital Territory,0
2211,Peru,2006,Australian Capital Territory,140
2212,Suriname,2006,Australian Capital Territory,0
2213,Uruguay,2006,Australian Capital Territory,90
2214,Venezuela,2006,Australian Capital Territory,60
2215,"S America, nec",2006,Australian Capital Territory,0
2216,Belize,2006,Australian Capital Territory,0
2217,Costa Rica,2006,Australian Capital Territory,10
2218,El Salvador,2006,Australian Capital Territory,150
2219,Guatemala,2006,Australian Capital Territory,10
2220,Honduras,2006,Australian Capital Territory,0
2221,Mexico,2006,Australian Capital Territory,70
2222,Nicaragua,2006,Australian Capital Territory,30
2223,Panama,2006,Australian Capital Territory,0
2224,Anguilla,2006,Australian Capital Territory,0
2225,Antigua/Barbuda,2006,Australian Capital Territory,0
2226,Aruba,2006,Australian Capital Territory,0
2227,Bahamas,2006,Australian Capital Territory,0
2228,Barbados,2006,Australian Capital Territory,10
2229,Cayman Islands,2006,Australian Capital Territory,0
2230,Cuba,2006,Australian Capital Territory,10
2231,Dominica,2006,Australian Capital Territory,0
2232,Dominican Rep,2006,Australian Capital Territory,0
2233,Grenada,2006,Australian Capital Territory,0
2234,Guadeloupe,2006,Australian Capital Territory,0
2235,Haiti,2006,Australian Capital Territory,10
2236,Jamaica,2006,Australian Capital Territory,30
2237,Martinique,2006,Australian Capital Territory,0
2238,Montserrat,2006,Australian Capital Territory,0
2239,Puerto Rico,2006,Australian Capital Territory,0
2240,St Kitts/Nevis,2006,Australian Capital Territory,0
2241,St Lucia,2006,Australian Capital Territory,0
2242,St Vinc/Grenad,2006,Australian Capital Territory,0
2243,Trinidad/Tobago,2006,Australian Capital Territory,20
2244,Turks/Caicos Is,2006,Australian Capital Territory,0
2245,"Virgin Is, Brit",2006,Australian Capital Territory,0
2246,"Virgin Is, US",2006,Australian Capital Territory,0
2247,St Barthelemy,2006,Australian Capital Territory,0
2248,St Martin (Fr),2006,Australian Capital Territory,0
2249,Bonaire/SE/Saba,2006,Australian Capital Territory,0
2250,Curacao,2006,Australian Capital Territory,0
2251,Sint Maarten Dp,2006,Australian Capital Territory,0
2252,Benin,2006,Australian Capital Territory,0
2253,Burkina Faso,2006,Australian Capital Territory,0
2254,Cameroon,2006,Australian Capital Territory,0
2255,Cabo Verde,2006,Australian Capital Territory,0
2256,Cent Africa Rep,2006,Australian Capital Territory,0
2257,Chad,2006,Australian Capital Territory,0
2258,"Congo, Rep",2006,Australian Capital Territory,10
2259,"Congo, Dem Rep",2006,Australian Capital Territory,10
2260,Cote d'Ivoire,2006,Australian Capital Territory,0
2261,Equator Guinea,2006,Australian Capital Territory,0
2262,Gabon,2006,Australian Capital Territory,0
2263,Gambia,2006,Australian Capital Territory,0
2264,Ghana,2006,Australian Capital Territory,140
2265,Guinea,2006,Australian Capital Territory,0
2266,Guinea-Bissau,2006,Australian Capital Territory,0
2267,Liberia,2006,Australian Capital Territory,0
2268,Mali,2006,Australian Capital Territory,0
2269,Mauritania,2006,Australian Capital Territory,0
2270,Niger,2006,Australian Capital Territory,0
2271,Nigeria,2006,Australian Capital Territory,60
2272,Sao Tome/Princ,2006,Australian Capital Territory,0
2273,Senegal,2006,Australian Capital Territory,0
2274,Sierra Leone,2006,Australian Capital Territory,60
2275,Togo,2006,Australian Capital Territory,0
2276,Angola,2006,Australian Capital Territory,10
2277,Botswana,2006,Australian Capital Territory,30
2278,Burundi,2006,Australian Capital Territory,0
2279,Comoros,2006,Australian Capital Territory,0
2280,Djibouti,2006,Australian Capital Territory,0
2281,Eritrea,2006,Australian Capital Territory,30
2282,Ethiopia,2006,Australian Capital Territory,100
2283,Kenya,2006,Australian Capital Territory,260
2284,Lesotho,2006,Australian Capital Territory,10
2285,Madagascar,2006,Australian Capital Territory,0
2286,Malawi,2006,Australian Capital Territory,20
2287,Mauritius,2006,Australian Capital Territory,150
2288,Mayotte,2006,Australian Capital Territory,0
2289,Mozambique,2006,Australian Capital Territory,20
2290,Namibia,2006,Australian Capital Territory,20
2291,Reunion,2006,Australian Capital Territory,0
2292,Rwanda,2006,Australian Capital Territory,0
2293,St Helena,2006,Australian Capital Territory,0
2294,Seychelles,2006,Australian Capital Territory,10
2295,Somalia,2006,Australian Capital Territory,20
2296,South Africa,2006,Australian Capital Territory,"1,200"
2297,Eswatini,2006,Australian Capital Territory,10
2298,Tanzania,2006,Australian Capital Territory,60
2299,Uganda,2006,Australian Capital Territory,50
2300,Zambia,2006,Australian Capital Territory,90
2301,Zimbabwe,2006,Australian Capital Territory,370
2302,"S & E Afr, nec",2006,Australian Capital Territory,0
2303,Inadequately described,2006,Australian Capital Territory,0
